#lam_um dlam_um depth depth_sigma response_mode
4.03985 0.0003325 3.75506e-09 1.98214e-11 boxcar
4.04052 0.0003325 3.81101e-09 1.34928e-11 boxcar
4.04118 0.0003325 3.85165e-09 1.46331e-11 boxcar
4.04185 0.0003325 3.79203e-09 1.45728e-11 boxcar
4.04251 0.0003325 3.89568e-09 1.37922e-11 boxcar
4.04318 0.0003325 3.74433e-09 1.99914e-11 boxcar
4.04384 0.0003325 3.61676e-09 2.04246e-11 boxcar
4.04451 0.0003325 3.806e-09 1.44311e-11 boxcar
4.04517 0.0003325 3.87189e-09 1.48619e-11 boxcar
4.04584 0.0003325 3.86443e-09 1.3621e-11 boxcar
4.0465 0.0003325 3.82685e-09 1.33052e-11 boxcar
4.04717 0.0003325 3.76757e-09 1.32726e-11 boxcar
4.04783 0.0003325 3.80145e-09 1.3344e-11 boxcar
4.0485 0.0003325 3.85442e-09 1.33561e-11 boxcar
4.04916 0.0003325 3.82314e-09 1.30175e-11 boxcar
4.04983 0.0003325 3.71791e-09 1.28118e-11 boxcar
4.05049 0.0003325 3.60507e-09 1.25943e-11 boxcar
4.05116 0.0003325 3.62184e-09 1.25696e-11 boxcar
4.05182 0.0003325 3.77351e-09 1.2819e-11 boxcar
4.05249 0.0003325 3.85289e-09 1.29627e-11 boxcar
4.05315 0.0003325 3.84692e-09 1.29282e-11 boxcar
4.05382 0.0003325 3.88533e-09 1.32833e-11 boxcar
4.05448 0.0003325 3.84095e-09 1.29455e-11 boxcar
4.05515 0.0003325 3.82217e-09 1.29726e-11 boxcar
4.05581 0.0003325 3.85944e-09 1.28317e-11 boxcar
4.05648 0.0003325 3.86249e-09 1.29401e-11 boxcar
4.05714 0.0003325 3.80504e-09 1.28623e-11 boxcar
4.05781 0.0003325 3.74764e-09 1.28307e-11 boxcar
4.05847 0.0003325 3.66615e-09 1.26653e-11 boxcar
4.05914 0.0003325 3.68019e-09 1.26272e-11 boxcar
4.0598 0.0003325 3.7478e-09 1.27312e-11 boxcar
4.06047 0.0003325 3.64998e-09 1.25317e-11 boxcar
4.06113 0.0003325 3.60018e-09 1.24126e-11 boxcar
4.0618 0.0003325 3.61314e-09 1.24915e-11 boxcar
4.06246 0.0003325 3.62382e-09 1.27066e-11 boxcar
4.06313 0.0003325 3.70359e-09 1.30567e-11 boxcar
4.06379 0.0003325 3.82634e-09 1.3505e-11 boxcar
4.06446 0.0003325 3.83052e-09 1.28022e-11 boxcar
4.06512 0.0003325 3.89243e-09 1.29038e-11 boxcar
4.06579 0.0003325 3.88837e-09 1.30922e-11 boxcar
4.06645 0.0003325 3.79426e-09 1.2783e-11 boxcar
4.06712 0.0003325 3.7464e-09 1.27324e-11 boxcar
4.06778 0.0003325 3.87416e-09 1.30929e-11 boxcar
4.06845 0.0003325 3.82308e-09 1.29009e-11 boxcar
4.06911 0.0003325 3.8011e-09 1.291e-11 boxcar
4.06978 0.0003325 3.75889e-09 1.38661e-11 boxcar
4.07044 0.0003325 3.76013e-09 1.38844e-11 boxcar
4.07111 0.0003325 3.78126e-09 1.39551e-11 boxcar
4.07177 0.0003325 3.85488e-09 1.41274e-11 boxcar
4.07244 0.0003325 3.89019e-09 1.36118e-11 boxcar
4.0731 0.0003325 3.86579e-09 1.28795e-11 boxcar
4.07377 0.0003325 3.78098e-09 1.27999e-11 boxcar
4.07443 0.0003325 3.6418e-09 1.25539e-11 boxcar
4.0751 0.0003325 3.84322e-09 1.34333e-11 boxcar
4.07576 0.0003325 3.88714e-09 1.36617e-11 boxcar
4.07643 0.0003325 3.72971e-09 1.32767e-11 boxcar
4.07709 0.0003325 3.73915e-09 1.33197e-11 boxcar
4.07776 0.0003325 3.91479e-09 1.40139e-11 boxcar
4.07842 0.0003325 3.70468e-09 1.34591e-11 boxcar
4.07909 0.0003325 3.75717e-09 1.36148e-11 boxcar
4.07975 0.0003325 3.78442e-09 1.38945e-11 boxcar
4.08042 0.0121817 3.73792e-09 1.52259e-11 boxcar
4.12848 0.0121817 3.24069e-09 1.27265e-11 boxcar
4.12914 0.0003325 3.19255e-09 1.2609e-11 boxcar
4.12981 0.0003325 3.27752e-09 1.26079e-11 boxcar
4.13047 0.0003325 3.42701e-09 1.28127e-11 boxcar
4.13114 0.0003325 3.41651e-09 1.30003e-11 boxcar
4.1318 0.0003325 3.3453e-09 1.29039e-11 boxcar
4.13247 0.0003325 3.14113e-09 1.2668e-11 boxcar
4.13313 0.0003325 3.27064e-09 1.27883e-11 boxcar
4.1338 0.0003325 3.55148e-09 1.34432e-11 boxcar
4.13446 0.0003325 3.5913e-09 1.34839e-11 boxcar
4.13513 0.0003325 3.53293e-09 1.34512e-11 boxcar
4.13579 0.0003325 3.45674e-09 1.33606e-11 boxcar
4.13646 0.0003325 3.43447e-09 1.33953e-11 boxcar
4.13712 0.0003325 3.34767e-09 1.3137e-11 boxcar
4.13779 0.0003325 3.21053e-09 1.28891e-11 boxcar
4.13845 0.0003325 3.21762e-09 1.36254e-11 boxcar
4.13912 0.0003325 3.31562e-09 1.77033e-11 boxcar
4.13978 0.0003325 3.2861e-09 1.4283e-11 boxcar
4.14045 0.0003325 3.36981e-09 1.40681e-11 boxcar
4.14111 0.0003325 3.46218e-09 1.42336e-11 boxcar
4.14178 0.0003325 3.51438e-09 1.40967e-11 boxcar
4.14244 0.0003325 3.45476e-09 1.37662e-11 boxcar
4.14311 0.0003325 3.40261e-09 1.37422e-11 boxcar
4.14377 0.0003325 3.35991e-09 1.3674e-11 boxcar
4.14444 0.0003325 3.28957e-09 1.35761e-11 boxcar
4.1451 0.0003325 3.3024e-09 1.39624e-11 boxcar
4.14577 0.0003325 3.3294e-09 1.91672e-11 boxcar
4.14643 0.0003325 3.48597e-09 1.41769e-11 boxcar
4.1471 0.0003325 3.46273e-09 1.47852e-11 boxcar
4.14776 0.0003325 3.51317e-09 1.47356e-11 boxcar
4.14843 0.0003325 3.56759e-09 1.48899e-11 boxcar
4.14909 0.0003325 3.49661e-09 1.4567e-11 boxcar
4.14976 0.0003325 3.37477e-09 1.4523e-11 boxcar
4.15042 0.0003325 3.2644e-09 1.94575e-11 boxcar
4.15109 0.0003325 3.35728e-09 1.47316e-11 boxcar
4.15175 0.0003325 3.36167e-09 1.48628e-11 boxcar
4.15242 0.0003325 3.52417e-09 1.50293e-11 boxcar
4.15308 0.0003325 3.56552e-09 1.46284e-11 boxcar
4.15375 0.0003325 3.45217e-09 1.46736e-11 boxcar
4.15441 0.0003325 3.33392e-09 1.42148e-11 boxcar
4.15508 0.0003325 3.40106e-09 1.4647e-11 boxcar
4.15574 0.0003325 3.228e-09 1.42612e-11 boxcar
4.15641 0.0003325 2.97291e-09 1.35696e-11 boxcar
4.15707 0.0003325 3.09445e-09 1.42313e-11 boxcar
4.15774 0.0003325 3.26848e-09 1.42533e-11 boxcar
4.1584 0.0003325 3.35889e-09 1.46559e-11 boxcar
4.15907 0.0003325 3.37986e-09 1.46674e-11 boxcar
4.15973 0.0003325 3.35931e-09 1.56244e-11 boxcar
4.1604 0.0003325 3.28529e-09 1.60642e-11 boxcar
4.16106 0.0003325 3.33961e-09 1.62027e-11 boxcar
4.16173 0.0003325 3.2558e-09 1.52272e-11 boxcar
4.16239 0.0003325 3.28789e-09 1.46942e-11 boxcar
4.16306 0.0003325 3.28217e-09 1.47575e-11 boxcar
4.16372 0.0003325 3.40747e-09 1.51151e-11 boxcar
4.16439 0.0003325 3.40882e-09 1.50147e-11 boxcar
4.16505 0.0003325 3.24152e-09 1.45719e-11 boxcar
4.16572 0.0003325 3.28079e-09 1.42367e-11 boxcar
4.16638 0.0003325 3.32451e-09 1.45315e-11 boxcar
4.16705 0.0003325 3.41733e-09 1.47187e-11 boxcar
4.16771 0.0003325 3.43868e-09 1.48391e-11 boxcar
4.16838 0.0003325 3.40309e-09 1.64339e-11 boxcar
4.16904 0.0003325 3.38582e-09 1.46617e-11 boxcar
4.16971 0.0003325 3.21543e-09 1.40417e-11 boxcar
4.17037 0.0003325 3.12166e-09 1.38113e-11 boxcar
4.17104 0.0003325 3.11424e-09 1.3603e-11 boxcar
4.1717 0.0003325 3.09221e-09 1.35635e-11 boxcar
4.17237 0.0003325 3.20564e-09 1.38494e-11 boxcar
4.17303 0.0003325 3.30804e-09 1.42417e-11 boxcar
4.1737 0.0003325 3.37263e-09 1.44395e-11 boxcar
4.17436 0.0003325 3.18938e-09 1.64095e-11 boxcar
4.17503 0.0003325 3.1192e-09 1.33619e-11 boxcar
4.17569 0.0003325 3.32082e-09 1.39345e-11 boxcar
4.17636 0.0003325 3.38078e-09 1.38916e-11 boxcar
4.17702 0.0003325 3.19983e-09 1.33629e-11 boxcar
4.17769 0.0003325 3.09064e-09 1.39096e-11 boxcar
4.17835 0.0003325 3.21162e-09 1.34788e-11 boxcar
4.17902 0.0003325 3.32776e-09 1.38691e-11 boxcar
4.17968 0.0003325 3.36543e-09 1.35482e-11 boxcar
4.18035 0.0003325 3.39398e-09 1.35588e-11 boxcar
4.18101 0.0003325 3.3383e-09 1.83466e-11 boxcar
4.18168 0.0003325 3.15981e-09 1.81004e-11 boxcar
4.18234 0.0003325 3.18693e-09 1.31455e-11 boxcar
4.18301 0.0003325 3.26261e-09 1.33469e-11 boxcar
4.18367 0.0003325 3.19954e-09 1.30297e-11 boxcar
4.18434 0.0003325 3.00999e-09 1.26249e-11 boxcar
4.185 0.0003325 2.85391e-09 1.23397e-11 boxcar
4.18567 0.0003325 3.03784e-09 1.32208e-11 boxcar
4.18633 0.0003325 3.19564e-09 1.2706e-11 boxcar
4.187 0.0003325 3.16412e-09 1.26532e-11 boxcar
4.18766 0.0003325 3.12626e-09 1.26098e-11 boxcar
4.18833 0.0003325 3.27169e-09 1.29241e-11 boxcar
4.18899 0.0003325 3.33534e-09 1.32261e-11 boxcar
4.18966 0.0003325 3.16698e-09 1.27352e-11 boxcar
4.19032 0.0003325 3.20828e-09 1.27258e-11 boxcar
4.19099 0.0003325 3.32916e-09 1.30386e-11 boxcar
4.19165 0.0003325 3.31852e-09 1.38126e-11 boxcar
4.19232 0.0003325 3.25911e-09 1.77492e-11 boxcar
4.19298 0.0003325 3.22734e-09 1.87272e-11 boxcar
4.19365 0.0003325 3.18885e-09 1.65218e-11 boxcar
4.19431 0.0003325 3.28664e-09 1.41774e-11 boxcar
4.19498 0.0003325 3.35502e-09 1.43691e-11 boxcar
4.19564 0.0003325 3.27657e-09 1.0676e-11 boxcar
4.19631 0.0003325 3.2442e-09 1.04758e-11 boxcar
4.19697 0.0003325 3.18685e-09 1.01938e-11 boxcar
4.19764 0.0003325 3.17573e-09 1.01526e-11 boxcar
4.1983 0.0003325 3.17695e-09 9.80428e-12 boxcar
4.19897 0.0003325 3.10251e-09 9.7259e-12 boxcar
4.19963 0.0003325 3.15425e-09 1.00731e-11 boxcar
4.2003 0.0003325 3.27087e-09 9.86966e-12 boxcar
4.20096 0.0003325 3.31352e-09 1.06586e-11 boxcar
4.20163 0.0003325 3.32242e-09 1.04e-11 boxcar
4.20229 0.0003325 3.27958e-09 1.06801e-11 boxcar
4.20296 0.0003325 3.15834e-09 1.01298e-11 boxcar
4.20362 0.0003325 2.95937e-09 1.05923e-11 boxcar
4.20429 0.0003325 3.02774e-09 1.12139e-11 boxcar
4.20495 0.0003325 2.99e-09 9.82738e-12 boxcar
4.20562 0.0003325 3.03232e-09 1.01464e-11 boxcar
4.20628 0.0003325 3.09648e-09 1.04727e-11 boxcar
4.20695 0.0003325 3.0852e-09 9.86755e-12 boxcar
4.20761 0.0003325 3.18491e-09 1.01771e-11 boxcar
4.20828 0.0003325 3.25011e-09 9.83777e-12 boxcar
4.20894 0.0003325 3.1481e-09 9.79384e-12 boxcar
4.20961 0.0003325 3.08747e-09 1.01067e-11 boxcar
4.21027 0.0003325 3.06101e-09 1.01969e-11 boxcar
4.21094 0.0003325 3.06424e-09 1.0141e-11 boxcar
4.2116 0.0003325 3.10439e-09 1.01559e-11 boxcar
4.21227 0.0003325 2.94346e-09 9.94888e-12 boxcar
4.21293 0.0003325 2.70425e-09 1.00483e-11 boxcar
4.2136 0.0003325 2.73589e-09 9.46913e-12 boxcar
4.21426 0.0003325 2.90028e-09 9.47233e-12 boxcar
4.21493 0.0003325 2.9198e-09 9.80288e-12 boxcar
4.21559 0.0003325 3.00007e-09 9.53583e-12 boxcar
4.21626 0.0003325 3.01858e-09 9.68977e-12 boxcar
4.21692 0.0003325 3.01138e-09 9.8132e-12 boxcar
4.21759 0.0003325 2.97911e-09 9.95982e-12 boxcar
4.21825 0.0003325 2.91957e-09 9.64603e-12 boxcar
4.21892 0.0003325 2.97101e-09 9.7063e-12 boxcar
4.21958 0.0003325 2.96218e-09 9.80218e-12 boxcar
4.22025 0.0003325 2.85505e-09 9.49406e-12 boxcar
4.22091 0.0003325 2.72611e-09 9.52738e-12 boxcar
4.22158 0.0003325 2.73507e-09 9.39222e-12 boxcar
4.22224 0.0003325 2.83349e-09 9.56256e-12 boxcar
4.22291 0.0003325 2.86433e-09 9.52639e-12 boxcar
4.22357 0.0003325 3.03741e-09 9.87043e-12 boxcar
4.22424 0.0003325 3.10957e-09 1.01061e-11 boxcar
4.2249 0.0003325 3.07472e-09 1.02381e-11 boxcar
4.22557 0.0003325 2.98956e-09 9.93692e-12 boxcar
4.22623 0.0003325 3.01747e-09 9.95407e-12 boxcar
4.2269 0.0003325 3.02489e-09 1.02821e-11 boxcar
4.22756 0.0003325 2.88138e-09 9.67661e-12 boxcar
4.22823 0.0003325 2.84678e-09 9.93153e-12 boxcar
4.22889 0.0003325 2.8969e-09 1.23256e-11 boxcar
4.22956 0.0003325 2.80595e-09 1.10242e-11 boxcar
4.23022 0.0003325 2.92191e-09 1.22054e-11 boxcar
4.23089 0.0003325 3.01482e-09 9.84667e-12 boxcar
4.23155 0.0003325 3.01173e-09 9.78135e-12 boxcar
4.23222 0.0003325 2.94071e-09 9.76328e-12 boxcar
4.23288 0.0003325 2.95187e-09 9.92006e-12 boxcar
4.23355 0.0003325 2.86686e-09 9.727e-12 boxcar
4.23421 0.0003325 2.90764e-09 1.02748e-11 boxcar
4.23488 0.0003325 2.93469e-09 9.65006e-12 boxcar
4.23554 0.0003325 3.05514e-09 9.76902e-12 boxcar
4.23621 0.0003325 3.05122e-09 1.05764e-11 boxcar
4.23687 0.0003325 2.89296e-09 1.00299e-11 boxcar
4.23754 0.0003325 2.99614e-09 1.0309e-11 boxcar
4.2382 0.0003325 2.98973e-09 1.0275e-11 boxcar
4.23887 0.0003325 2.88235e-09 1.01761e-11 boxcar
4.23953 0.0003325 2.78766e-09 9.59282e-12 boxcar
4.2402 0.0003325 2.82118e-09 1.00356e-11 boxcar
4.24086 0.0003325 2.88714e-09 1.00767e-11 boxcar
4.24153 0.0003325 2.84616e-09 1.00705e-11 boxcar
4.24219 0.0003325 2.72709e-09 1.02163e-11 boxcar
4.24286 0.0003325 2.62054e-09 9.34225e-12 boxcar
4.24352 0.0003325 2.6601e-09 9.54683e-12 boxcar
4.24419 0.0003325 2.735e-09 9.8698e-12 boxcar
4.24485 0.0003325 2.83817e-09 1.00489e-11 boxcar
4.24552 0.0003325 2.83595e-09 9.46094e-12 boxcar
4.24618 0.0003325 2.82172e-09 1.02437e-11 boxcar
4.24685 0.0003325 2.79854e-09 1.00271e-11 boxcar
4.24751 0.0003325 2.73325e-09 9.55107e-12 boxcar
4.24818 0.0003325 2.83719e-09 9.7905e-12 boxcar
4.24884 0.0003325 2.92263e-09 1.03422e-11 boxcar
4.24951 0.0003325 2.8044e-09 1.00037e-11 boxcar
4.25017 0.0003325 2.73893e-09 9.91629e-12 boxcar
4.25084 0.0003325 2.64301e-09 9.53911e-12 boxcar
4.2515 0.0003325 2.62246e-09 9.80281e-12 boxcar
4.25217 0.0003325 2.68865e-09 9.89886e-12 boxcar
4.25283 0.0003325 2.63777e-09 9.36199e-12 boxcar
4.2535 0.0003325 2.70426e-09 9.69835e-12 boxcar
4.25416 0.0003325 2.94101e-09 1.01953e-11 boxcar
4.25483 0.0003325 2.94993e-09 1.03382e-11 boxcar
4.25549 0.0003325 2.76864e-09 9.73813e-12 boxcar
4.25616 0.0003325 2.82461e-09 9.93945e-12 boxcar
4.25682 0.0003325 2.82913e-09 9.74607e-12 boxcar
4.25749 0.0003325 2.63871e-09 9.42761e-12 boxcar
4.25815 0.0003325 2.77709e-09 9.95419e-12 boxcar
4.25882 0.0003325 2.90363e-09 1.02807e-11 boxcar
4.25948 0.0003325 2.78025e-09 1.08556e-11 boxcar
4.26015 0.0003325 2.79112e-09 1.05593e-11 boxcar
4.26081 0.0003325 2.85207e-09 9.94627e-12 boxcar
4.26148 0.0003325 2.87733e-09 1.00105e-11 boxcar
4.26214 0.0003325 2.93636e-09 1.05141e-11 boxcar
4.26281 0.0003325 2.9296e-09 1.02784e-11 boxcar
4.26347 0.0003325 2.85863e-09 9.94036e-12 boxcar
4.26414 0.0003325 2.82486e-09 1.02401e-11 boxcar
4.2648 0.0003325 2.828e-09 9.83525e-12 boxcar
4.26547 0.0003325 2.73359e-09 1.04807e-11 boxcar
4.26613 0.0003325 2.7845e-09 9.84229e-12 boxcar
4.2668 0.0003325 2.76161e-09 1.01154e-11 boxcar
4.26746 0.0003325 2.71549e-09 9.8214e-12 boxcar
4.26813 0.0003325 2.63541e-09 9.65316e-12 boxcar
4.26879 0.0003325 2.84124e-09 1.01169e-11 boxcar
4.26946 0.0003325 2.85163e-09 1.00865e-11 boxcar
4.27012 0.0003325 2.80693e-09 1.01231e-11 boxcar
4.27079 0.0003325 2.71676e-09 1.0531e-11 boxcar
4.27145 0.0003325 2.7423e-09 9.73519e-12 boxcar
4.27212 0.0003325 2.70741e-09 1.06675e-11 boxcar
4.27278 0.0003325 2.70797e-09 9.9838e-12 boxcar
4.27345 0.0003325 2.79469e-09 1.07439e-11 boxcar
4.27411 0.0003325 2.76562e-09 9.99918e-12 boxcar
4.27478 0.0003325 2.59975e-09 9.61524e-12 boxcar
4.27544 0.0003325 2.4886e-09 9.37313e-12 boxcar
4.27611 0.0003325 2.68521e-09 9.60077e-12 boxcar
4.27677 0.0003325 2.80141e-09 1.01659e-11 boxcar
4.27744 0.0003325 2.84205e-09 9.75109e-12 boxcar
4.2781 0.0003325 2.81732e-09 9.70811e-12 boxcar
4.27877 0.0003325 2.72523e-09 9.80439e-12 boxcar
4.27943 0.0003325 2.69829e-09 9.62194e-12 boxcar
4.2801 0.0003325 2.76552e-09 9.46313e-12 boxcar
4.28076 0.0003325 2.64574e-09 1.07931e-11 boxcar
4.28143 0.0003325 2.62822e-09 9.24594e-12 boxcar
4.28209 0.0003325 2.72836e-09 9.46562e-12 boxcar
4.28276 0.0003325 2.82501e-09 9.84549e-12 boxcar
4.28342 0.0003325 2.7347e-09 9.47893e-12 boxcar
4.28409 0.0003325 2.65139e-09 9.19249e-12 boxcar
4.28475 0.0003325 2.84359e-09 9.62544e-12 boxcar
4.28542 0.0003325 2.95693e-09 9.99217e-12 boxcar
4.28608 0.0003325 2.90891e-09 9.6071e-12 boxcar
4.28675 0.0003325 2.72423e-09 9.79858e-12 boxcar
4.28741 0.0003325 2.64804e-09 9.53313e-12 boxcar
4.28808 0.0003325 2.83306e-09 9.75898e-12 boxcar
4.28874 0.0003325 2.91548e-09 9.64307e-12 boxcar
4.28941 0.0003325 2.8029e-09 9.52382e-12 boxcar
4.29007 0.0003325 2.79765e-09 9.4463e-12 boxcar
4.29074 0.0003325 2.77467e-09 9.45609e-12 boxcar
4.2914 0.0003325 2.78822e-09 1.1534e-11 boxcar
4.29207 0.0003325 2.87737e-09 1.01584e-11 boxcar
4.29273 0.0003325 2.67443e-09 9.30719e-12 boxcar
4.2934 0.0003325 2.59447e-09 9.06535e-12 boxcar
4.29406 0.0003325 2.63228e-09 9.0471e-12 boxcar
4.29473 0.0003325 2.7663e-09 9.69646e-12 boxcar
4.29539 0.0003325 2.8636e-09 9.89096e-12 boxcar
4.29606 0.0003325 2.78784e-09 1.01427e-11 boxcar
4.29672 0.0003325 2.78235e-09 1.01431e-11 boxcar
4.29739 0.0003325 2.73038e-09 9.42829e-12 boxcar
4.29805 0.0003325 2.75608e-09 9.97235e-12 boxcar
4.29872 0.0003325 2.84345e-09 9.83582e-12 boxcar
4.29938 0.0003325 2.85693e-09 9.96284e-12 boxcar
4.30005 0.0003325 2.90839e-09 1.01354e-11 boxcar
4.30071 0.0003325 2.7352e-09 1.03732e-11 boxcar
4.30138 0.0003325 2.67442e-09 1.06905e-11 boxcar
4.30204 0.0003325 2.72639e-09 1.03651e-11 boxcar
4.30271 0.0003325 2.57362e-09 9.31362e-12 boxcar
4.30337 0.0003325 2.49812e-09 9.74212e-12 boxcar
4.30404 0.0003325 2.57081e-09 9.91267e-12 boxcar
4.3047 0.0003325 2.6586e-09 9.49417e-12 boxcar
4.30537 0.0003325 2.62689e-09 9.59476e-12 boxcar
4.30603 0.0003325 2.75708e-09 9.52016e-12 boxcar
4.3067 0.0003325 2.7748e-09 1.05075e-11 boxcar
4.30736 0.0003325 2.70429e-09 1.15983e-11 boxcar
4.30803 0.0003325 2.66389e-09 1.08319e-11 boxcar
4.30869 0.0003325 2.68977e-09 1.05279e-11 boxcar
4.30936 0.0003325 2.77059e-09 9.69713e-12 boxcar
4.31002 0.0003325 2.74915e-09 9.53152e-12 boxcar
4.31069 0.0003325 2.68272e-09 9.42441e-12 boxcar
4.31135 0.0003325 2.67669e-09 9.53218e-12 boxcar
4.31202 0.0003325 2.56409e-09 9.38388e-12 boxcar
4.31268 0.0003325 2.66191e-09 9.31878e-12 boxcar
4.31335 0.0003325 2.79679e-09 9.49926e-12 boxcar
4.31401 0.0003325 2.80629e-09 9.94068e-12 boxcar
4.31468 0.0003325 2.79615e-09 9.68597e-12 boxcar
4.31534 0.0003325 2.60529e-09 9.44516e-12 boxcar
4.31601 0.0003325 2.93534e-09 1.22681e-11 boxcar
4.31667 0.0003325 2.65275e-09 1.18104e-11 boxcar
4.31734 0.0003325 2.6906e-09 1.07865e-11 boxcar
4.318 0.0003325 2.62839e-09 9.79953e-12 boxcar
4.31867 0.0003325 2.51679e-09 9.57029e-12 boxcar
4.31933 0.0003325 2.47491e-09 9.39654e-12 boxcar
4.32 0.0003325 2.58888e-09 9.8594e-12 boxcar
4.32066 0.0003325 2.67218e-09 9.58517e-12 boxcar
4.32133 0.0003325 2.80682e-09 9.6367e-12 boxcar
4.32199 0.0003325 2.77039e-09 1.02728e-11 boxcar
4.32266 0.0003325 2.69128e-09 9.66884e-12 boxcar
4.32332 0.0003325 2.72734e-09 1.03265e-11 boxcar
4.32399 0.0003325 2.72328e-09 1.01038e-11 boxcar
4.32465 0.0003325 2.67859e-09 9.57265e-12 boxcar
4.32532 0.0003325 2.83577e-09 9.94632e-12 boxcar
4.32598 0.0003325 2.72897e-09 9.83366e-12 boxcar
4.32665 0.0003325 2.67094e-09 9.8649e-12 boxcar
4.32731 0.0003325 2.69132e-09 1.05476e-11 boxcar
4.32798 0.0003325 2.70956e-09 1.0526e-11 boxcar
4.32864 0.0003325 2.70271e-09 9.88415e-12 boxcar
4.32931 0.0003325 2.74654e-09 1.01432e-11 boxcar
4.32997 0.0003325 2.72282e-09 9.8885e-12 boxcar
4.33064 0.0003325 2.60111e-09 9.69781e-12 boxcar
4.3313 0.0003325 2.6323e-09 9.56472e-12 boxcar
4.33197 0.0003325 2.68036e-09 9.85647e-12 boxcar
4.33263 0.0003325 2.63932e-09 9.82479e-12 boxcar
4.3333 0.0003325 2.50721e-09 9.73411e-12 boxcar
4.33396 0.0003325 2.43996e-09 9.28846e-12 boxcar
4.33463 0.0003325 2.59041e-09 9.59496e-12 boxcar
4.33529 0.0003325 2.73984e-09 9.93736e-12 boxcar
4.33596 0.0003325 2.57378e-09 1.03009e-11 boxcar
4.33662 0.0003325 2.4267e-09 9.15233e-12 boxcar
4.33729 0.0003325 2.59208e-09 9.69292e-12 boxcar
4.33795 0.0003325 2.69037e-09 9.94774e-12 boxcar
4.33862 0.0003325 2.55345e-09 9.88382e-12 boxcar
4.33928 0.0003325 2.47301e-09 9.87627e-12 boxcar
4.33995 0.0003325 2.67429e-09 1.02199e-11 boxcar
4.34061 0.0003325 2.70272e-09 9.65249e-12 boxcar
4.34128 0.0003325 2.68449e-09 9.74677e-12 boxcar
4.34194 0.0003325 2.55136e-09 1.01247e-11 boxcar
4.34261 0.0003325 2.47269e-09 9.41333e-12 boxcar
4.34327 0.0003325 2.58345e-09 9.60559e-12 boxcar
4.34394 0.0003325 2.61775e-09 1.03913e-11 boxcar
4.3446 0.0003325 2.56148e-09 9.54898e-12 boxcar
4.34527 0.0003325 2.56662e-09 9.74845e-12 boxcar
4.34593 0.0003325 2.51637e-09 9.58136e-12 boxcar
4.3466 0.0003325 2.49537e-09 9.5764e-12 boxcar
4.34726 0.0003325 2.52904e-09 9.54175e-12 boxcar
4.34793 0.0003325 2.49587e-09 9.75243e-12 boxcar
4.34859 0.0003325 2.59444e-09 1.22441e-11 boxcar
4.34926 0.0003325 2.74224e-09 1.21667e-11 boxcar
4.34992 0.0003325 2.68942e-09 1.23026e-11 boxcar
4.35059 0.0003325 2.49919e-09 9.88371e-12 boxcar
4.35125 0.0003325 2.48566e-09 9.91119e-12 boxcar
4.35192 0.0003325 2.5335e-09 9.9033e-12 boxcar
4.35258 0.0003325 2.52928e-09 1.03162e-11 boxcar
4.35325 0.0003325 2.50698e-09 1.20649e-11 boxcar
4.35391 0.0003325 2.26497e-09 1.08941e-11 boxcar
4.35458 0.0003325 2.43813e-09 1.10217e-11 boxcar
4.35524 0.0003325 2.74826e-09 1.03884e-11 boxcar
4.35591 0.0003325 2.70379e-09 1.03173e-11 boxcar
4.35657 0.0003325 2.59442e-09 1.00822e-11 boxcar
4.35724 0.0003325 2.53231e-09 9.65476e-12 boxcar
4.3579 0.0003325 2.6778e-09 1.02053e-11 boxcar
4.35857 0.0003325 2.59477e-09 1.02927e-11 boxcar
4.35923 0.0003325 2.47301e-09 9.77381e-12 boxcar
4.3599 0.0003325 2.45465e-09 1.00587e-11 boxcar
4.36056 0.0003325 2.47914e-09 1.00628e-11 boxcar
4.36123 0.0003325 2.68954e-09 1.06176e-11 boxcar
4.36189 0.0003325 2.77082e-09 1.03435e-11 boxcar
4.36256 0.0003325 2.65774e-09 9.97497e-12 boxcar
4.36322 0.0003325 2.56458e-09 9.97928e-12 boxcar
4.36389 0.0003325 2.36959e-09 9.72708e-12 boxcar
4.36455 0.0003325 2.33868e-09 9.79244e-12 boxcar
4.36522 0.0003325 2.57336e-09 1.03121e-11 boxcar
4.36588 0.0003325 2.68916e-09 1.11522e-11 boxcar
4.36655 0.0003325 2.37371e-09 9.63483e-12 boxcar
4.36721 0.0003325 2.21958e-09 9.79306e-12 boxcar
4.36788 0.0003325 2.37475e-09 9.68567e-12 boxcar
4.36854 0.0003325 2.60096e-09 1.01986e-11 boxcar
4.36921 0.0003325 2.70783e-09 1.03442e-11 boxcar
4.36987 0.0003325 2.64794e-09 1.01449e-11 boxcar
4.37054 0.0003325 2.46893e-09 1.00051e-11 boxcar
4.3712 0.0003325 2.41598e-09 9.85693e-12 boxcar
4.37187 0.0003325 2.56512e-09 1.08652e-11 boxcar
4.37253 0.0003325 2.60221e-09 1.0412e-11 boxcar
4.3732 0.0003325 2.6011e-09 1.01653e-11 boxcar
4.37386 0.0003325 2.46618e-09 9.94595e-12 boxcar
4.37453 0.0003325 2.33861e-09 9.77235e-12 boxcar
4.37519 0.0003325 2.5016e-09 1.13793e-11 boxcar
4.37586 0.0003325 2.70596e-09 1.04804e-11 boxcar
4.37652 0.0003325 2.7065e-09 1.04737e-11 boxcar
4.37719 0.0003325 2.54212e-09 1.04701e-11 boxcar
