# TWA 27b JWST emission spectrum
# NIRSpec binned from native sampling to R=400; MIRI rows unchanged from twa27b_JWST_em.txt
# NIRSpec errors remain the original convention of 3% assumed errors; errors not retrieved
# MIRI MRS (twa27-b_MIRI_MRS_bin100.txt): errors from data; offset_group MIRI is a free parameter
# Flux converted from Jy to erg/s/cm^2/cm (Flambda)
# lam_um  dlam_um  flux  flux_sigma  response_mode  offset_group
4.679917e+00  5.849894e-03  2.669727e-10  8.009182e-12  boxcar  NIRSpec
4.691632e+00  5.864537e-03  2.710018e-10  8.130055e-12  boxcar  NIRSpec
4.703375e+00  5.879216e-03  2.632000e-10  7.896001e-12  boxcar  NIRSpec
4.715149e+00  5.893933e-03  2.627944e-10  7.883833e-12  boxcar  NIRSpec
4.726951e+00  5.908686e-03  2.624117e-10  7.872350e-12  boxcar  NIRSpec
4.738783e+00  5.923476e-03  2.684390e-10  8.053171e-12  boxcar  NIRSpec
4.750645e+00  5.938303e-03  2.593646e-10  7.780939e-12  boxcar  NIRSpec
4.762537e+00  5.953168e-03  2.604498e-10  7.813495e-12  boxcar  NIRSpec
4.774458e+00  5.968069e-03  2.593087e-10  7.779261e-12  boxcar  NIRSpec
4.786409e+00  5.983008e-03  2.568078e-10  7.704235e-12  boxcar  NIRSpec
4.798390e+00  5.997984e-03  2.565224e-10  7.695672e-12  boxcar  NIRSpec
4.810401e+00  6.012998e-03  2.586560e-10  7.759681e-12  boxcar  NIRSpec
4.822442e+00  6.028049e-03  2.611397e-10  7.834190e-12  boxcar  NIRSpec
4.834513e+00  6.043138e-03  2.539263e-10  7.617790e-12  boxcar  NIRSpec
4.846615e+00  6.058265e-03  2.537633e-10  7.612898e-12  boxcar  NIRSpec
4.858746e+00  6.073430e-03  2.519755e-10  7.559265e-12  boxcar  NIRSpec
4.870908e+00  6.088632e-03  2.464947e-10  7.394842e-12  boxcar  NIRSpec
4.883101e+00  6.103873e-03  2.498806e-10  7.496417e-12  boxcar  NIRSpec
4.895324e+00  6.119152e-03  2.460792e-10  7.382376e-12  boxcar  NIRSpec
4.907578e+00  6.134469e-03  2.452944e-10  7.358833e-12  boxcar  NIRSpec
4.919862e+00  6.149824e-03  2.439226e-10  7.317678e-12  boxcar  NIRSpec
4.932177e+00  6.165218e-03  2.384202e-10  7.152607e-12  boxcar  NIRSpec
4.940016e+00  4.039200e-02  2.536478e-10  2.722361e-11  boxcar  MIRI
4.944523e+00  6.180650e-03  2.396207e-10  7.188622e-12  boxcar  NIRSpec
4.956899e+00  6.196121e-03  2.417550e-10  7.252649e-12  boxcar  NIRSpec
4.969307e+00  6.211631e-03  2.384438e-10  7.153315e-12  boxcar  NIRSpec
4.981746e+00  6.227179e-03  2.388726e-10  7.166178e-12  boxcar  NIRSpec
4.994216e+00  6.242767e-03  2.307109e-10  6.921327e-12  boxcar  NIRSpec
5.006717e+00  6.258393e-03  2.364338e-10  7.093013e-12  boxcar  NIRSpec
5.019250e+00  6.274059e-03  2.282171e-10  6.846513e-12  boxcar  NIRSpec
5.020800e+00  4.019600e-02  2.415549e-10  2.842663e-11  boxcar  MIRI
5.031813e+00  6.289763e-03  2.295987e-10  6.887961e-12  boxcar  NIRSpec
5.044409e+00  6.305508e-03  2.273714e-10  6.821143e-12  boxcar  NIRSpec
5.057035e+00  6.321291e-03  2.292704e-10  6.878112e-12  boxcar  NIRSpec
5.069694e+00  6.337114e-03  2.320480e-10  6.961439e-12  boxcar  NIRSpec
5.082384e+00  6.352977e-03  2.249931e-10  6.749792e-12  boxcar  NIRSpec
5.095106e+00  6.368879e-03  2.285135e-10  6.855406e-12  boxcar  NIRSpec
5.100800e+00  4.000000e-02  2.359275e-10  2.443393e-11  boxcar  MIRI
5.107860e+00  6.384821e-03  2.245582e-10  6.736746e-12  boxcar  NIRSpec
5.120645e+00  6.400803e-03  2.211988e-10  6.635963e-12  boxcar  NIRSpec
5.133463e+00  6.416825e-03  2.157316e-10  6.471947e-12  boxcar  NIRSpec
5.146313e+00  6.432887e-03  2.135340e-10  6.406021e-12  boxcar  NIRSpec
5.159194e+00  6.448990e-03  2.231563e-10  6.694690e-12  boxcar  NIRSpec
5.172109e+00  6.465132e-03  2.150197e-10  6.450590e-12  boxcar  NIRSpec
5.180800e+00  4.000000e-02  2.092137e-10  2.436238e-11  boxcar  MIRI
5.185055e+00  6.481315e-03  2.164263e-10  6.492790e-12  boxcar  NIRSpec
5.198034e+00  6.497539e-03  2.125170e-10  6.375509e-12  boxcar  NIRSpec
5.211045e+00  6.513803e-03  2.139665e-10  6.418994e-12  boxcar  NIRSpec
5.224089e+00  6.530108e-03  2.143449e-10  6.430348e-12  boxcar  NIRSpec
5.237166e+00  6.546454e-03  2.129883e-10  6.389648e-12  boxcar  NIRSpec
5.250275e+00  6.562840e-03  2.215754e-10  6.647261e-12  boxcar  NIRSpec
5.260800e+00  4.000000e-02  2.112037e-10  2.432556e-11  boxcar  MIRI
5.263417e+00  6.579268e-03  2.231500e-10  6.694499e-12  boxcar  NIRSpec
5.340800e+00  4.000000e-02  2.050890e-10  2.291859e-11  boxcar  MIRI
5.420800e+00  4.000000e-02  1.997515e-10  2.214751e-11  boxcar  MIRI
5.500800e+00  4.001600e-02  1.888414e-10  2.299764e-11  boxcar  MIRI
5.580864e+00  4.020000e-02  1.933294e-10  2.196731e-11  boxcar  MIRI
5.661600e+00  2.978394e-02  1.851080e-10  2.201659e-11  boxcar  MIRI
5.700000e+00  1.480000e-02  1.799061e-10  2.383485e-11  boxcar  MIRI
5.720800e+00  2.021200e-02  1.763439e-10  2.193218e-11  boxcar  MIRI
5.780848e+00  3.519994e-02  1.764165e-10  2.120238e-11  boxcar  MIRI
5.861600e+00  4.036800e-02  1.690798e-10  1.965979e-11  boxcar  MIRI
5.942320e+00  4.020000e-02  1.599365e-10  2.014484e-11  boxcar  MIRI
6.022400e+00  4.002000e-02  1.595336e-10  1.912269e-11  boxcar  MIRI
6.102400e+00  4.000000e-02  1.571596e-10  1.823412e-11  boxcar  MIRI
6.182400e+00  4.014600e-02  1.502573e-10  1.797654e-11  boxcar  MIRI
6.262984e+00  4.020000e-02  1.468197e-10  1.767246e-11  boxcar  MIRI
6.343200e+00  4.022400e-02  1.359417e-10  1.898220e-11  boxcar  MIRI
6.423880e+00  4.020000e-02  1.292145e-10  1.831260e-11  boxcar  MIRI
6.504000e+00  3.653010e-02  1.179893e-10  1.676687e-11  boxcar  MIRI
6.570000e+00  2.000000e-02  1.188482e-10  1.236400e-11  boxcar  MIRI
6.584000e+00  1.429990e-02  1.166037e-10  1.525581e-11  boxcar  MIRI
6.627200e+00  1.650010e-02  1.027056e-10  1.807857e-11  boxcar  MIRI
6.650000e+00  2.570010e-02  1.209019e-10  1.191787e-11  boxcar  MIRI
6.730000e+00  4.013200e-02  1.154891e-10  1.192438e-11  boxcar  MIRI
6.810528e+00  4.029200e-02  1.086497e-10  1.117898e-11  boxcar  MIRI
6.891168e+00  4.045800e-02  9.941412e-11  1.142501e-11  boxcar  MIRI
6.972360e+00  4.030800e-02  9.238537e-11  1.182810e-11  boxcar  MIRI
7.052400e+00  4.035400e-02  9.525313e-11  1.195467e-11  boxcar  MIRI
7.133776e+00  4.060000e-02  9.112177e-11  1.178982e-11  boxcar  MIRI
7.214800e+00  4.060600e-02  8.981906e-11  1.054401e-11  boxcar  MIRI
7.296200e+00  4.060000e-02  8.334821e-11  1.071737e-11  boxcar  MIRI
7.377200e+00  4.030600e-02  8.177302e-11  9.656264e-12  boxcar  MIRI
7.457424e+00  4.056800e-02  8.353921e-11  9.366534e-12  boxcar  MIRI
7.539472e+00  2.966376e-02  7.947298e-11  1.003118e-11  boxcar  MIRI
7.576079e+00  1.931031e-02  7.393862e-11  1.550930e-11  boxcar  MIRI
7.616713e+00  3.344575e-02  7.479038e-11  9.455272e-12  boxcar  MIRI
7.709862e+00  5.617070e-02  6.788633e-11  1.364847e-11  boxcar  MIRI
7.841396e+00  6.639425e-02  6.410324e-11  1.361083e-11  boxcar  MIRI
7.975439e+00  6.839950e-02  5.402968e-11  1.293519e-11  boxcar  MIRI
8.114994e+00  7.390825e-02  4.957280e-11  1.324808e-11  boxcar  MIRI
8.271072e+00  7.839650e-02  4.361847e-11  1.354173e-11  boxcar  MIRI
8.428580e+00  8.245250e-02  4.185593e-11  1.455684e-11  boxcar  MIRI
8.600882e+00  7.549750e-02  4.055744e-11  1.447177e-11  boxcar  MIRI
8.730570e+00  3.555746e-02  3.452052e-11  1.281089e-11  boxcar  MIRI
8.743112e+00  3.736121e-02  3.622689e-11  9.631133e-12  boxcar  MIRI
8.880015e+00  6.877000e-02  3.631121e-11  9.210107e-12  boxcar  MIRI
9.018192e+00  7.315100e-02  3.146464e-11  9.100835e-12  boxcar  MIRI
9.172619e+00  7.941375e-02  2.994548e-11  9.096471e-12  boxcar  MIRI
9.335847e+00  8.777275e-02  2.804783e-11  1.068608e-11  boxcar  MIRI
9.523710e+00  1.003080e-01  2.878564e-11  1.039385e-11  boxcar  MIRI
9.737079e+00  1.142928e-01  2.753827e-11  1.073766e-11  boxcar  MIRI
9.980881e+00  9.555108e-02  2.882650e-11  1.209148e-11  boxcar  MIRI
1.011928e+01  6.920117e-02  2.830016e-11  1.000696e-11  boxcar  MIRI
