# TWA 27b JWST emission spectrum
# NIRSpec (twa27b.txt): 3% assumed errors; errors not retrieved
# MIRI MRS (twa27-b_MIRI_MRS_bin100.txt): errors from data; offset_group MIRI is a free parameter
# Flux converted from Jy to erg/s/cm^2/cm (Flambda)
# lam_um  dlam_um  flux  flux_sigma  response_mode  offset_group
2.907591e+00  1.233000e-04  5.305488e-10  1.591646e-11  boxcar  NIRSpec
2.907837e+00  1.233000e-04  5.139930e-10  1.541979e-11  boxcar  NIRSpec
2.908084e+00  1.233000e-04  4.971925e-10  1.491578e-11  boxcar  NIRSpec
2.908331e+00  1.233000e-04  4.892138e-10  1.467641e-11  boxcar  NIRSpec
2.908577e+00  1.233000e-04  4.935974e-10  1.480792e-11  boxcar  NIRSpec
2.908824e+00  1.233000e-04  4.971643e-10  1.491493e-11  boxcar  NIRSpec
2.909070e+00  1.233000e-04  4.945765e-10  1.483729e-11  boxcar  NIRSpec
2.909317e+00  1.233000e-04  4.956161e-10  1.486848e-11  boxcar  NIRSpec
2.909564e+00  1.233000e-04  4.980936e-10  1.494281e-11  boxcar  NIRSpec
2.909810e+00  1.233000e-04  4.973248e-10  1.491974e-11  boxcar  NIRSpec
2.910057e+00  1.232750e-04  4.953709e-10  1.486113e-11  boxcar  NIRSpec
2.910303e+00  1.232750e-04  4.969198e-10  1.490759e-11  boxcar  NIRSpec
2.910550e+00  1.233000e-04  5.067371e-10  1.520211e-11  boxcar  NIRSpec
2.910797e+00  1.233000e-04  5.250700e-10  1.575210e-11  boxcar  NIRSpec
2.911043e+00  1.233000e-04  5.480844e-10  1.644253e-11  boxcar  NIRSpec
2.911290e+00  1.233000e-04  5.682732e-10  1.704820e-11  boxcar  NIRSpec
2.911536e+00  1.233000e-04  5.771373e-10  1.731412e-11  boxcar  NIRSpec
2.911783e+00  1.233000e-04  5.724066e-10  1.717220e-11  boxcar  NIRSpec
2.912030e+00  1.233000e-04  5.697175e-10  1.709153e-11  boxcar  NIRSpec
2.912276e+00  1.233000e-04  5.736126e-10  1.720838e-11  boxcar  NIRSpec
2.912523e+00  1.233000e-04  5.774639e-10  1.732392e-11  boxcar  NIRSpec
2.912769e+00  1.233000e-04  5.791237e-10  1.737371e-11  boxcar  NIRSpec
2.913016e+00  1.233000e-04  5.765190e-10  1.729557e-11  boxcar  NIRSpec
2.913263e+00  1.232750e-04  5.669270e-10  1.700781e-11  boxcar  NIRSpec
2.913509e+00  1.232750e-04  5.575176e-10  1.672553e-11  boxcar  NIRSpec
2.913756e+00  1.233000e-04  5.552229e-10  1.665669e-11  boxcar  NIRSpec
2.914002e+00  1.233000e-04  5.519797e-10  1.655939e-11  boxcar  NIRSpec
2.914249e+00  1.233000e-04  5.448812e-10  1.634644e-11  boxcar  NIRSpec
2.914496e+00  1.233000e-04  5.375876e-10  1.612763e-11  boxcar  NIRSpec
2.914742e+00  1.233000e-04  5.329854e-10  1.598956e-11  boxcar  NIRSpec
2.914989e+00  1.233000e-04  5.327297e-10  1.598189e-11  boxcar  NIRSpec
2.915235e+00  1.233000e-04  5.369363e-10  1.610809e-11  boxcar  NIRSpec
2.915482e+00  1.233000e-04  5.428192e-10  1.628458e-11  boxcar  NIRSpec
2.915729e+00  1.233000e-04  5.470219e-10  1.641066e-11  boxcar  NIRSpec
2.915975e+00  1.233000e-04  5.488252e-10  1.646476e-11  boxcar  NIRSpec
2.916222e+00  1.233000e-04  5.489178e-10  1.646753e-11  boxcar  NIRSpec
2.916468e+00  1.233000e-04  5.487305e-10  1.646192e-11  boxcar  NIRSpec
2.916715e+00  1.232750e-04  5.470128e-10  1.641038e-11  boxcar  NIRSpec
2.916961e+00  1.232750e-04  5.427916e-10  1.628375e-11  boxcar  NIRSpec
2.917208e+00  1.233000e-04  5.382081e-10  1.614624e-11  boxcar  NIRSpec
2.917455e+00  1.233000e-04  5.369270e-10  1.610781e-11  boxcar  NIRSpec
2.917701e+00  1.233000e-04  5.409295e-10  1.622788e-11  boxcar  NIRSpec
2.917948e+00  1.233000e-04  5.428243e-10  1.628473e-11  boxcar  NIRSpec
2.918194e+00  1.233000e-04  5.414141e-10  1.624242e-11  boxcar  NIRSpec
2.918441e+00  1.233000e-04  5.434194e-10  1.630258e-11  boxcar  NIRSpec
2.918688e+00  1.233000e-04  5.445770e-10  1.633731e-11  boxcar  NIRSpec
2.918934e+00  1.233000e-04  5.418438e-10  1.625531e-11  boxcar  NIRSpec
2.919181e+00  1.233000e-04  5.422448e-10  1.626734e-11  boxcar  NIRSpec
2.919427e+00  1.233000e-04  5.480345e-10  1.644104e-11  boxcar  NIRSpec
2.919674e+00  1.233000e-04  5.559549e-10  1.667865e-11  boxcar  NIRSpec
2.919921e+00  1.232750e-04  5.518798e-10  1.655639e-11  boxcar  NIRSpec
2.920167e+00  1.232750e-04  5.348137e-10  1.604441e-11  boxcar  NIRSpec
2.920414e+00  1.233000e-04  5.210189e-10  1.563057e-11  boxcar  NIRSpec
2.920660e+00  1.233000e-04  5.145341e-10  1.543602e-11  boxcar  NIRSpec
2.920907e+00  1.233000e-04  5.135132e-10  1.540540e-11  boxcar  NIRSpec
2.921153e+00  1.233000e-04  5.144826e-10  1.543448e-11  boxcar  NIRSpec
2.921400e+00  1.233000e-04  5.157974e-10  1.547392e-11  boxcar  NIRSpec
2.921647e+00  1.233000e-04  5.183286e-10  1.554986e-11  boxcar  NIRSpec
2.921893e+00  1.233000e-04  5.247274e-10  1.574182e-11  boxcar  NIRSpec
2.922140e+00  1.233000e-04  5.331842e-10  1.599553e-11  boxcar  NIRSpec
2.922386e+00  1.233000e-04  5.368760e-10  1.610628e-11  boxcar  NIRSpec
2.922633e+00  1.233000e-04  5.371585e-10  1.611476e-11  boxcar  NIRSpec
2.922880e+00  1.233000e-04  5.372447e-10  1.611734e-11  boxcar  NIRSpec
2.923126e+00  1.233000e-04  5.374850e-10  1.612455e-11  boxcar  NIRSpec
2.923373e+00  1.232750e-04  5.366081e-10  1.609824e-11  boxcar  NIRSpec
2.923619e+00  1.232750e-04  5.332456e-10  1.599737e-11  boxcar  NIRSpec
2.923866e+00  1.233000e-04  5.348144e-10  1.604443e-11  boxcar  NIRSpec
2.924113e+00  1.233000e-04  5.417672e-10  1.625302e-11  boxcar  NIRSpec
2.924359e+00  1.233000e-04  5.430500e-10  1.629150e-11  boxcar  NIRSpec
2.924606e+00  1.233000e-04  5.389322e-10  1.616797e-11  boxcar  NIRSpec
2.924852e+00  1.233000e-04  5.359844e-10  1.607953e-11  boxcar  NIRSpec
2.925099e+00  1.233000e-04  5.438518e-10  1.631555e-11  boxcar  NIRSpec
2.925346e+00  1.233000e-04  5.565328e-10  1.669598e-11  boxcar  NIRSpec
2.925592e+00  1.233000e-04  5.572694e-10  1.671808e-11  boxcar  NIRSpec
2.925839e+00  1.233000e-04  5.498056e-10  1.649417e-11  boxcar  NIRSpec
2.926085e+00  1.233000e-04  5.439750e-10  1.631925e-11  boxcar  NIRSpec
2.926332e+00  1.233000e-04  5.480621e-10  1.644186e-11  boxcar  NIRSpec
2.926579e+00  1.233000e-04  5.576825e-10  1.673047e-11  boxcar  NIRSpec
2.926825e+00  1.232750e-04  5.620538e-10  1.686162e-11  boxcar  NIRSpec
2.927072e+00  1.232750e-04  5.497590e-10  1.649277e-11  boxcar  NIRSpec
2.927318e+00  1.233000e-04  5.279034e-10  1.583710e-11  boxcar  NIRSpec
2.927565e+00  1.233000e-04  5.137278e-10  1.541183e-11  boxcar  NIRSpec
2.927811e+00  1.233000e-04  5.116376e-10  1.534913e-11  boxcar  NIRSpec
2.928058e+00  1.233000e-04  5.175215e-10  1.552564e-11  boxcar  NIRSpec
2.928305e+00  1.233000e-04  5.254407e-10  1.576322e-11  boxcar  NIRSpec
2.928551e+00  1.233000e-04  5.247024e-10  1.574107e-11  boxcar  NIRSpec
2.928798e+00  1.233000e-04  5.091390e-10  1.527417e-11  boxcar  NIRSpec
2.929044e+00  1.233000e-04  4.918284e-10  1.475485e-11  boxcar  NIRSpec
2.929291e+00  1.233000e-04  4.837429e-10  1.451229e-11  boxcar  NIRSpec
2.929538e+00  1.233000e-04  4.880050e-10  1.464015e-11  boxcar  NIRSpec
2.929784e+00  1.233000e-04  5.002164e-10  1.500649e-11  boxcar  NIRSpec
2.930031e+00  1.232750e-04  5.130984e-10  1.539295e-11  boxcar  NIRSpec
2.930277e+00  1.232750e-04  5.248825e-10  1.574648e-11  boxcar  NIRSpec
2.930524e+00  1.233000e-04  5.340448e-10  1.602134e-11  boxcar  NIRSpec
2.930771e+00  1.233000e-04  5.400198e-10  1.620059e-11  boxcar  NIRSpec
2.931017e+00  1.233000e-04  5.422663e-10  1.626799e-11  boxcar  NIRSpec
2.931264e+00  1.233000e-04  5.418094e-10  1.625428e-11  boxcar  NIRSpec
2.931510e+00  1.233000e-04  5.411378e-10  1.623413e-11  boxcar  NIRSpec
2.931757e+00  1.233000e-04  5.382149e-10  1.614645e-11  boxcar  NIRSpec
2.932004e+00  1.233000e-04  5.352734e-10  1.605820e-11  boxcar  NIRSpec
2.932250e+00  1.233000e-04  5.454646e-10  1.636394e-11  boxcar  NIRSpec
2.932497e+00  1.233000e-04  5.611550e-10  1.683465e-11  boxcar  NIRSpec
2.932743e+00  1.233000e-04  5.653484e-10  1.696045e-11  boxcar  NIRSpec
2.932990e+00  1.233000e-04  5.624360e-10  1.687308e-11  boxcar  NIRSpec
2.933237e+00  1.233000e-04  5.575175e-10  1.672553e-11  boxcar  NIRSpec
2.933483e+00  1.232750e-04  5.503773e-10  1.651132e-11  boxcar  NIRSpec
2.933730e+00  1.232750e-04  5.423979e-10  1.627194e-11  boxcar  NIRSpec
2.933976e+00  1.233000e-04  5.366334e-10  1.609900e-11  boxcar  NIRSpec
2.934223e+00  1.233000e-04  5.387829e-10  1.616349e-11  boxcar  NIRSpec
2.934470e+00  1.233000e-04  5.479508e-10  1.643852e-11  boxcar  NIRSpec
2.934716e+00  1.233000e-04  5.576249e-10  1.672875e-11  boxcar  NIRSpec
2.934963e+00  1.233000e-04  5.635947e-10  1.690784e-11  boxcar  NIRSpec
2.935209e+00  1.233000e-04  5.628775e-10  1.688632e-11  boxcar  NIRSpec
2.935456e+00  1.233000e-04  5.540348e-10  1.662104e-11  boxcar  NIRSpec
2.935703e+00  1.233000e-04  5.474809e-10  1.642443e-11  boxcar  NIRSpec
2.935949e+00  1.233000e-04  5.524606e-10  1.657382e-11  boxcar  NIRSpec
2.936196e+00  1.233000e-04  5.594959e-10  1.678488e-11  boxcar  NIRSpec
2.936442e+00  1.233000e-04  5.649437e-10  1.694831e-11  boxcar  NIRSpec
2.936689e+00  1.232750e-04  5.687506e-10  1.706252e-11  boxcar  NIRSpec
2.936935e+00  1.232750e-04  5.724044e-10  1.717213e-11  boxcar  NIRSpec
2.937182e+00  1.233000e-04  5.734648e-10  1.720394e-11  boxcar  NIRSpec
2.937429e+00  1.233000e-04  5.635470e-10  1.690641e-11  boxcar  NIRSpec
2.937675e+00  1.233000e-04  5.509747e-10  1.652924e-11  boxcar  NIRSpec
2.937922e+00  1.233000e-04  5.477589e-10  1.643277e-11  boxcar  NIRSpec
2.938168e+00  1.233000e-04  5.548404e-10  1.664521e-11  boxcar  NIRSpec
2.938415e+00  1.233000e-04  5.673732e-10  1.702120e-11  boxcar  NIRSpec
2.938662e+00  1.233000e-04  5.766976e-10  1.730093e-11  boxcar  NIRSpec
2.938908e+00  1.233000e-04  5.803447e-10  1.741034e-11  boxcar  NIRSpec
2.939155e+00  1.233000e-04  5.777787e-10  1.733336e-11  boxcar  NIRSpec
2.939401e+00  1.233000e-04  5.688936e-10  1.706681e-11  boxcar  NIRSpec
2.939648e+00  1.233000e-04  5.555348e-10  1.666604e-11  boxcar  NIRSpec
2.939895e+00  1.233000e-04  5.410596e-10  1.623179e-11  boxcar  NIRSpec
2.940141e+00  1.232750e-04  5.254666e-10  1.576400e-11  boxcar  NIRSpec
2.940388e+00  1.232750e-04  5.136034e-10  1.540810e-11  boxcar  NIRSpec
2.940634e+00  1.233000e-04  5.117880e-10  1.535364e-11  boxcar  NIRSpec
2.940881e+00  1.233000e-04  5.183743e-10  1.555123e-11  boxcar  NIRSpec
2.941127e+00  1.233000e-04  5.261533e-10  1.578460e-11  boxcar  NIRSpec
2.941374e+00  1.233000e-04  5.236938e-10  1.571082e-11  boxcar  NIRSpec
2.941621e+00  1.233000e-04  5.159883e-10  1.547965e-11  boxcar  NIRSpec
2.941867e+00  1.233000e-04  5.149187e-10  1.544756e-11  boxcar  NIRSpec
2.942114e+00  1.233000e-04  5.263935e-10  1.579181e-11  boxcar  NIRSpec
2.942360e+00  1.233000e-04  5.469452e-10  1.640836e-11  boxcar  NIRSpec
2.942607e+00  1.233000e-04  5.652447e-10  1.695734e-11  boxcar  NIRSpec
2.942854e+00  1.233000e-04  5.737005e-10  1.721101e-11  boxcar  NIRSpec
2.943100e+00  1.233000e-04  5.708804e-10  1.712641e-11  boxcar  NIRSpec
2.943347e+00  1.233000e-04  5.643076e-10  1.692923e-11  boxcar  NIRSpec
2.943593e+00  1.232750e-04  5.569321e-10  1.670796e-11  boxcar  NIRSpec
2.943840e+00  1.232750e-04  5.497543e-10  1.649263e-11  boxcar  NIRSpec
2.944087e+00  1.233000e-04  5.487751e-10  1.646325e-11  boxcar  NIRSpec
2.944333e+00  1.233000e-04  5.523582e-10  1.657075e-11  boxcar  NIRSpec
2.944580e+00  1.233000e-04  5.517090e-10  1.655127e-11  boxcar  NIRSpec
2.944826e+00  1.233000e-04  5.528411e-10  1.658523e-11  boxcar  NIRSpec
2.945073e+00  1.233000e-04  5.602316e-10  1.680695e-11  boxcar  NIRSpec
2.945320e+00  1.233000e-04  5.647155e-10  1.694147e-11  boxcar  NIRSpec
2.945566e+00  1.233000e-04  5.646697e-10  1.694009e-11  boxcar  NIRSpec
2.945813e+00  1.233000e-04  5.626436e-10  1.687931e-11  boxcar  NIRSpec
2.946059e+00  1.233000e-04  5.567850e-10  1.670355e-11  boxcar  NIRSpec
2.946306e+00  1.233000e-04  5.454644e-10  1.636393e-11  boxcar  NIRSpec
2.946553e+00  1.233000e-04  5.305177e-10  1.591553e-11  boxcar  NIRSpec
2.946799e+00  1.232750e-04  5.149708e-10  1.544912e-11  boxcar  NIRSpec
2.947046e+00  1.232750e-04  5.035096e-10  1.510529e-11  boxcar  NIRSpec
2.947292e+00  1.233000e-04  5.008873e-10  1.502662e-11  boxcar  NIRSpec
2.947539e+00  1.233000e-04  5.041490e-10  1.512447e-11  boxcar  NIRSpec
2.947786e+00  1.233000e-04  5.065049e-10  1.519515e-11  boxcar  NIRSpec
2.948032e+00  1.233000e-04  5.090139e-10  1.527042e-11  boxcar  NIRSpec
2.948279e+00  1.233000e-04  5.091406e-10  1.527422e-11  boxcar  NIRSpec
2.948525e+00  1.233000e-04  5.024892e-10  1.507468e-11  boxcar  NIRSpec
2.948772e+00  1.233000e-04  4.985664e-10  1.495699e-11  boxcar  NIRSpec
2.949019e+00  1.233000e-04  5.077868e-10  1.523361e-11  boxcar  NIRSpec
2.949265e+00  1.233000e-04  5.273768e-10  1.582130e-11  boxcar  NIRSpec
2.949512e+00  1.233000e-04  5.462650e-10  1.638795e-11  boxcar  NIRSpec
2.949758e+00  1.233000e-04  5.525817e-10  1.657745e-11  boxcar  NIRSpec
2.950005e+00  1.233000e-04  5.568834e-10  1.670650e-11  boxcar  NIRSpec
2.950251e+00  1.232750e-04  5.627212e-10  1.688164e-11  boxcar  NIRSpec
2.950498e+00  1.232750e-04  5.596783e-10  1.679035e-11  boxcar  NIRSpec
2.950745e+00  1.233000e-04  5.544915e-10  1.663474e-11  boxcar  NIRSpec
2.950991e+00  1.233000e-04  5.566000e-10  1.669800e-11  boxcar  NIRSpec
2.951238e+00  1.233000e-04  5.621115e-10  1.686334e-11  boxcar  NIRSpec
2.951484e+00  1.233000e-04  5.642986e-10  1.692896e-11  boxcar  NIRSpec
2.951731e+00  1.233000e-04  5.576813e-10  1.673044e-11  boxcar  NIRSpec
2.951978e+00  1.233000e-04  5.492476e-10  1.647743e-11  boxcar  NIRSpec
2.952224e+00  1.233000e-04  5.462007e-10  1.638602e-11  boxcar  NIRSpec
2.952471e+00  1.233000e-04  5.493884e-10  1.648165e-11  boxcar  NIRSpec
2.952717e+00  1.233000e-04  5.534275e-10  1.660283e-11  boxcar  NIRSpec
2.952964e+00  1.233000e-04  5.509254e-10  1.652776e-11  boxcar  NIRSpec
2.953211e+00  1.233000e-04  5.374787e-10  1.612436e-11  boxcar  NIRSpec
2.953457e+00  1.232750e-04  5.208460e-10  1.562538e-11  boxcar  NIRSpec
2.953704e+00  1.232750e-04  5.160200e-10  1.548060e-11  boxcar  NIRSpec
2.953950e+00  1.233000e-04  5.231843e-10  1.569553e-11  boxcar  NIRSpec
2.954197e+00  1.233000e-04  5.352452e-10  1.605736e-11  boxcar  NIRSpec
2.954444e+00  1.233000e-04  5.395588e-10  1.618676e-11  boxcar  NIRSpec
2.954690e+00  1.233000e-04  5.376583e-10  1.612975e-11  boxcar  NIRSpec
2.954937e+00  1.233000e-04  5.357756e-10  1.607327e-11  boxcar  NIRSpec
2.955183e+00  1.233000e-04  5.325100e-10  1.597530e-11  boxcar  NIRSpec
2.955430e+00  1.233000e-04  5.294611e-10  1.588383e-11  boxcar  NIRSpec
2.955677e+00  1.233000e-04  5.304675e-10  1.591402e-11  boxcar  NIRSpec
2.955923e+00  1.233000e-04  5.291441e-10  1.587432e-11  boxcar  NIRSpec
2.956170e+00  1.233000e-04  5.228169e-10  1.568451e-11  boxcar  NIRSpec
2.956416e+00  1.233000e-04  5.198663e-10  1.559599e-11  boxcar  NIRSpec
2.956663e+00  1.233000e-04  5.265847e-10  1.579754e-11  boxcar  NIRSpec
2.956910e+00  1.232750e-04  5.431761e-10  1.629528e-11  boxcar  NIRSpec
2.957156e+00  1.232750e-04  5.548162e-10  1.664449e-11  boxcar  NIRSpec
2.957403e+00  1.233000e-04  5.559975e-10  1.667992e-11  boxcar  NIRSpec
2.957649e+00  1.233000e-04  5.539828e-10  1.661948e-11  boxcar  NIRSpec
2.957896e+00  1.233000e-04  5.477612e-10  1.643284e-11  boxcar  NIRSpec
2.958142e+00  1.233000e-04  5.371605e-10  1.611482e-11  boxcar  NIRSpec
2.958389e+00  1.233000e-04  5.292975e-10  1.587893e-11  boxcar  NIRSpec
2.958636e+00  1.233000e-04  5.283075e-10  1.584923e-11  boxcar  NIRSpec
2.958882e+00  1.233000e-04  5.345411e-10  1.603623e-11  boxcar  NIRSpec
2.959129e+00  1.233000e-04  5.395182e-10  1.618555e-11  boxcar  NIRSpec
2.959375e+00  1.233000e-04  5.395981e-10  1.618794e-11  boxcar  NIRSpec
2.959622e+00  1.233000e-04  5.391543e-10  1.617463e-11  boxcar  NIRSpec
2.959869e+00  1.233000e-04  5.396061e-10  1.618818e-11  boxcar  NIRSpec
2.960115e+00  1.233000e-04  5.407729e-10  1.622319e-11  boxcar  NIRSpec
2.960362e+00  1.232750e-04  5.408898e-10  1.622669e-11  boxcar  NIRSpec
2.960608e+00  1.232750e-04  5.425332e-10  1.627600e-11  boxcar  NIRSpec
2.960855e+00  1.233000e-04  5.489305e-10  1.646791e-11  boxcar  NIRSpec
2.961101e+00  1.233000e-04  5.548182e-10  1.664455e-11  boxcar  NIRSpec
2.961348e+00  1.233000e-04  5.568915e-10  1.670675e-11  boxcar  NIRSpec
2.961595e+00  1.233000e-04  5.568442e-10  1.670533e-11  boxcar  NIRSpec
2.961841e+00  1.233000e-04  5.573701e-10  1.672110e-11  boxcar  NIRSpec
2.962088e+00  1.233000e-04  5.581182e-10  1.674355e-11  boxcar  NIRSpec
2.962334e+00  1.233000e-04  5.498021e-10  1.649406e-11  boxcar  NIRSpec
2.962581e+00  1.233000e-04  5.376310e-10  1.612893e-11  boxcar  NIRSpec
2.962828e+00  1.233000e-04  5.330569e-10  1.599171e-11  boxcar  NIRSpec
2.963074e+00  1.233000e-04  5.332038e-10  1.599611e-11  boxcar  NIRSpec
2.963321e+00  1.233000e-04  5.317396e-10  1.595219e-11  boxcar  NIRSpec
2.963567e+00  1.232750e-04  5.254600e-10  1.576380e-11  boxcar  NIRSpec
2.963814e+00  1.232750e-04  5.227815e-10  1.568344e-11  boxcar  NIRSpec
2.964061e+00  1.233000e-04  5.304798e-10  1.591439e-11  boxcar  NIRSpec
2.964307e+00  1.233000e-04  5.373264e-10  1.611979e-11  boxcar  NIRSpec
2.964554e+00  1.233000e-04  5.423211e-10  1.626963e-11  boxcar  NIRSpec
2.964800e+00  1.233000e-04  5.527208e-10  1.658162e-11  boxcar  NIRSpec
2.965047e+00  1.233000e-04  5.629441e-10  1.688832e-11  boxcar  NIRSpec
2.965294e+00  1.233000e-04  5.664019e-10  1.699206e-11  boxcar  NIRSpec
2.965540e+00  1.233000e-04  5.604378e-10  1.681313e-11  boxcar  NIRSpec
2.965787e+00  1.233000e-04  5.456830e-10  1.637049e-11  boxcar  NIRSpec
2.966033e+00  1.233000e-04  5.262905e-10  1.578872e-11  boxcar  NIRSpec
2.966280e+00  1.233000e-04  5.082545e-10  1.524764e-11  boxcar  NIRSpec
2.966527e+00  1.233000e-04  4.992336e-10  1.497701e-11  boxcar  NIRSpec
2.966773e+00  1.233000e-04  5.061890e-10  1.518567e-11  boxcar  NIRSpec
2.967020e+00  1.232750e-04  5.201536e-10  1.560461e-11  boxcar  NIRSpec
2.967266e+00  1.232750e-04  5.300765e-10  1.590230e-11  boxcar  NIRSpec
2.967513e+00  1.233000e-04  5.310081e-10  1.593024e-11  boxcar  NIRSpec
2.967760e+00  1.233000e-04  5.272382e-10  1.581715e-11  boxcar  NIRSpec
2.968006e+00  1.233000e-04  5.247478e-10  1.574243e-11  boxcar  NIRSpec
2.968253e+00  1.233000e-04  5.153133e-10  1.545940e-11  boxcar  NIRSpec
2.968499e+00  1.233000e-04  5.020119e-10  1.506036e-11  boxcar  NIRSpec
2.968746e+00  1.233000e-04  4.985180e-10  1.495554e-11  boxcar  NIRSpec
2.968993e+00  1.233000e-04  5.018808e-10  1.505643e-11  boxcar  NIRSpec
2.969239e+00  1.233000e-04  5.068129e-10  1.520439e-11  boxcar  NIRSpec
2.969486e+00  1.233000e-04  5.114665e-10  1.534399e-11  boxcar  NIRSpec
2.969732e+00  1.233000e-04  5.201815e-10  1.560544e-11  boxcar  NIRSpec
2.969979e+00  1.233000e-04  5.356340e-10  1.606902e-11  boxcar  NIRSpec
2.970226e+00  1.232750e-04  5.438279e-10  1.631484e-11  boxcar  NIRSpec
2.970472e+00  1.232750e-04  5.431258e-10  1.629377e-11  boxcar  NIRSpec
2.970719e+00  1.233000e-04  5.450674e-10  1.635202e-11  boxcar  NIRSpec
2.970965e+00  1.233000e-04  5.443414e-10  1.633024e-11  boxcar  NIRSpec
2.971212e+00  1.233000e-04  5.360953e-10  1.608286e-11  boxcar  NIRSpec
2.971458e+00  1.233000e-04  5.254772e-10  1.576431e-11  boxcar  NIRSpec
2.971705e+00  1.233000e-04  5.172661e-10  1.551798e-11  boxcar  NIRSpec
2.971952e+00  1.233000e-04  5.142822e-10  1.542847e-11  boxcar  NIRSpec
2.972198e+00  1.233000e-04  5.152567e-10  1.545770e-11  boxcar  NIRSpec
2.972445e+00  1.233000e-04  5.199637e-10  1.559891e-11  boxcar  NIRSpec
2.972691e+00  1.233000e-04  5.295559e-10  1.588668e-11  boxcar  NIRSpec
2.972938e+00  1.233000e-04  5.366228e-10  1.609869e-11  boxcar  NIRSpec
2.973185e+00  1.233000e-04  5.367960e-10  1.610388e-11  boxcar  NIRSpec
2.973431e+00  1.233000e-04  5.396235e-10  1.618870e-11  boxcar  NIRSpec
2.973678e+00  1.232750e-04  5.440675e-10  1.632203e-11  boxcar  NIRSpec
2.973924e+00  1.232750e-04  5.429336e-10  1.628801e-11  boxcar  NIRSpec
2.974171e+00  1.233000e-04  5.381434e-10  1.614430e-11  boxcar  NIRSpec
2.974417e+00  1.233000e-04  5.310034e-10  1.593010e-11  boxcar  NIRSpec
2.974664e+00  1.233000e-04  5.202354e-10  1.560706e-11  boxcar  NIRSpec
2.974911e+00  1.233000e-04  5.120113e-10  1.536034e-11  boxcar  NIRSpec
2.975157e+00  1.233000e-04  5.111952e-10  1.533586e-11  boxcar  NIRSpec
2.975404e+00  1.233000e-04  5.173750e-10  1.552125e-11  boxcar  NIRSpec
2.975650e+00  1.233000e-04  5.264276e-10  1.579283e-11  boxcar  NIRSpec
2.975897e+00  1.233000e-04  5.317592e-10  1.595278e-11  boxcar  NIRSpec
2.976144e+00  1.233000e-04  5.335273e-10  1.600582e-11  boxcar  NIRSpec
2.976390e+00  1.233000e-04  5.330311e-10  1.599093e-11  boxcar  NIRSpec
2.976637e+00  1.233000e-04  5.314320e-10  1.594296e-11  boxcar  NIRSpec
2.976884e+00  1.233000e-04  5.319042e-10  1.595713e-11  boxcar  NIRSpec
2.977130e+00  1.232750e-04  5.360740e-10  1.608222e-11  boxcar  NIRSpec
2.977377e+00  1.232750e-04  5.445296e-10  1.633589e-11  boxcar  NIRSpec
2.977623e+00  1.233000e-04  5.508285e-10  1.652486e-11  boxcar  NIRSpec
2.977870e+00  1.233000e-04  5.465008e-10  1.639502e-11  boxcar  NIRSpec
2.978116e+00  1.233000e-04  5.433417e-10  1.630025e-11  boxcar  NIRSpec
2.978363e+00  1.233000e-04  5.467312e-10  1.640193e-11  boxcar  NIRSpec
2.978610e+00  1.233000e-04  5.465653e-10  1.639696e-11  boxcar  NIRSpec
2.978856e+00  1.233000e-04  5.421590e-10  1.626477e-11  boxcar  NIRSpec
2.979103e+00  1.233000e-04  5.365732e-10  1.609720e-11  boxcar  NIRSpec
2.979349e+00  1.233000e-04  5.359538e-10  1.607861e-11  boxcar  NIRSpec
2.979596e+00  1.233000e-04  5.362957e-10  1.608887e-11  boxcar  NIRSpec
2.979843e+00  1.233000e-04  5.293280e-10  1.587984e-11  boxcar  NIRSpec
2.980089e+00  1.233000e-04  5.264300e-10  1.579290e-11  boxcar  NIRSpec
2.980336e+00  1.232750e-04  5.328135e-10  1.598441e-11  boxcar  NIRSpec
2.980582e+00  1.232750e-04  5.362664e-10  1.608799e-11  boxcar  NIRSpec
2.980829e+00  1.233000e-04  5.355697e-10  1.606709e-11  boxcar  NIRSpec
2.981076e+00  1.233000e-04  5.337987e-10  1.601396e-11  boxcar  NIRSpec
2.981322e+00  1.233000e-04  5.340251e-10  1.602075e-11  boxcar  NIRSpec
2.981569e+00  1.233000e-04  5.353981e-10  1.606194e-11  boxcar  NIRSpec
2.981815e+00  1.233000e-04  5.364617e-10  1.609385e-11  boxcar  NIRSpec
2.982062e+00  1.233000e-04  5.338414e-10  1.601524e-11  boxcar  NIRSpec
2.982308e+00  1.233000e-04  5.282582e-10  1.584774e-11  boxcar  NIRSpec
2.982555e+00  1.233000e-04  5.271335e-10  1.581400e-11  boxcar  NIRSpec
2.982802e+00  1.233000e-04  5.306377e-10  1.591913e-11  boxcar  NIRSpec
2.983048e+00  1.233000e-04  5.342758e-10  1.602827e-11  boxcar  NIRSpec
2.983295e+00  1.233000e-04  5.325106e-10  1.597532e-11  boxcar  NIRSpec
2.983541e+00  1.233000e-04  5.262980e-10  1.578894e-11  boxcar  NIRSpec
2.983788e+00  1.232750e-04  5.231466e-10  1.569440e-11  boxcar  NIRSpec
2.984035e+00  1.232750e-04  5.248069e-10  1.574421e-11  boxcar  NIRSpec
2.984281e+00  1.233000e-04  5.293371e-10  1.588011e-11  boxcar  NIRSpec
2.984528e+00  1.233000e-04  5.320943e-10  1.596283e-11  boxcar  NIRSpec
2.984774e+00  1.233000e-04  5.301380e-10  1.590414e-11  boxcar  NIRSpec
