# wavelength_um flux_convolved
2.712464048201276e+00 1.027994623678485e+13
2.712599671403686e+00 1.120932480003434e+13
2.712735301387255e+00 1.129287348817572e+13
2.712870938152325e+00 1.113384868861212e+13
2.713006581699232e+00 1.085998338875433e+13
2.713142232028317e+00 1.129622085461992e+13
2.713277889139919e+00 1.131360190015221e+13
2.713413553034376e+00 1.095322821018267e+13
2.713549223712028e+00 1.073152368134164e+13
2.713684901173213e+00 1.135950278100744e+13
2.713820585418272e+00 1.139353187882255e+13
2.713956276447543e+00 1.095254215499162e+13
2.714091974261365e+00 1.057547412416625e+13
2.714227678860078e+00 1.076878408015258e+13
2.714363390244021e+00 1.103079849316967e+13
2.714499108413533e+00 1.131944167309344e+13
2.714634833368954e+00 1.135209652952605e+13
2.714770565110622e+00 1.133360294728991e+13
2.714906303638878e+00 1.078136334674594e+13
2.715042048954060e+00 1.115318793795311e+13
2.715177801056508e+00 1.084657846313461e+13
2.715313559946560e+00 1.050470919206190e+13
2.715449325624558e+00 9.987550677550430e+12
2.715585098090839e+00 1.073177320797197e+13
2.715720877345744e+00 9.954383800769350e+12
2.715856663389611e+00 1.112367750817272e+13
2.715992456222780e+00 1.126395183829476e+13
2.716128255845591e+00 1.133068848543138e+13
2.716264062258384e+00 1.052332401362853e+13
2.716399875461497e+00 1.077330841293146e+13
2.716535695455270e+00 1.115890083544499e+13
2.716671522240043e+00 1.110519013125221e+13
2.716807355816155e+00 1.104969693517568e+13
2.716943196183946e+00 1.077599332881141e+13
2.717079043343755e+00 1.102464044138799e+13
2.717214897295922e+00 1.078590823946419e+13
2.717350758040787e+00 1.102104865797738e+13
2.717486625578688e+00 1.100012766715103e+13
2.717622499909968e+00 9.850441154021775e+12
2.717758381034963e+00 9.438970694067590e+12
2.717894268954015e+00 9.192156468987812e+12
2.718030163667463e+00 1.084679633376206e+13
2.718166065175646e+00 1.115875919854110e+13
2.718301973478905e+00 1.133180580377082e+13
2.718437888577579e+00 1.055490946387734e+13
2.718573810472007e+00 1.105214585762719e+13
2.718709739162531e+00 1.141287430932754e+13
2.718845674649489e+00 1.135522787701416e+13
2.718981616933222e+00 1.098482070264628e+13
2.719117566014068e+00 1.128449629355690e+13
2.719253521892369e+00 1.080830337813245e+13
2.719389484568464e+00 1.110144590081022e+13
2.719525454042692e+00 1.111051840177427e+13
2.719661430315394e+00 1.133567516654842e+13
2.719797413386910e+00 1.092930710773023e+13
2.719933403257579e+00 1.126012144869758e+13
2.720069399927743e+00 1.132403957219992e+13
2.720205403397738e+00 1.130448685839039e+13
2.720341413667908e+00 1.058550916090467e+13
2.720477430738592e+00 1.135881063745297e+13
2.720613454610129e+00 1.089214298842145e+13
2.720749485282859e+00 1.026222560493645e+13
2.720885522757123e+00 1.136060063955026e+13
2.721021567033261e+00 1.115242930784761e+13
2.721157618111613e+00 1.020570644252510e+13
2.721293675992519e+00 1.101762293304026e+13
2.721429740676318e+00 1.133756698989026e+13
2.721565812163352e+00 1.130966172486667e+13
2.721701890453960e+00 1.132901900825329e+13
2.721837975548483e+00 1.139399380005994e+13
2.721974067447260e+00 1.127811251569049e+13
2.722110166150632e+00 1.114998747636883e+13
2.722246271658940e+00 1.074454865590488e+13
2.722382383972523e+00 1.104856824401795e+13
2.722518503091721e+00 1.037208590964256e+13
2.722654629016876e+00 1.121255790560845e+13
2.722790761748327e+00 1.069053341875703e+13
2.722926901286415e+00 1.133762873336611e+13
2.723063047631479e+00 1.107524322380746e+13
2.723199200783860e+00 1.068257771158298e+13
2.723335360743899e+00 1.112877000072508e+13
2.723471527511936e+00 1.121131957544480e+13
2.723607701088312e+00 1.120254605889689e+13
2.723743881473367e+00 1.139398207699585e+13
2.723880068667440e+00 1.132497578685236e+13
2.724016262670874e+00 1.088955131451565e+13
2.724152463484007e+00 1.090136157033514e+13
2.724288671107182e+00 1.022481139559438e+13
2.724424885540737e+00 1.045884574978975e+13
2.724561106785014e+00 1.093959087320472e+13
2.724697334840354e+00 1.076165265775829e+13
2.724833569707096e+00 1.081655361351739e+13
2.724969811385581e+00 1.086021339946229e+13
2.725106059876151e+00 1.043769609906074e+13
2.725242315179144e+00 1.127344140401353e+13
2.725378577294903e+00 1.131681334645366e+13
2.725514846223768e+00 1.128360822850840e+13
2.725651121966079e+00 1.085062783613512e+13
2.725787404522177e+00 1.029696964565825e+13
2.725923693892403e+00 1.120020223838271e+13
2.726059990077098e+00 1.127183530589622e+13
2.726196293076602e+00 1.080197626591215e+13
2.726332602891256e+00 1.085625024061601e+13
2.726468919521400e+00 1.132276418165689e+13
2.726605242967376e+00 1.123802783005826e+13
2.726741573229525e+00 1.124998051591021e+13
2.726877910308186e+00 1.081262102978703e+13
2.727014254203702e+00 1.104219990391533e+13
2.727150604916412e+00 1.111836506717839e+13
2.727286962446657e+00 1.080176239964886e+13
2.727423326794780e+00 1.072360984143916e+13
2.727559697961119e+00 1.053990372111743e+13
2.727696075946017e+00 1.118371331405958e+13
2.727832460749814e+00 1.131133958629348e+13
2.727968852372852e+00 1.061476015414541e+13
2.728105250815470e+00 1.104750134186918e+13
2.728241656078011e+00 1.119424436805073e+13
2.728378068160815e+00 1.104268197484979e+13
2.728514487064223e+00 1.026331157099773e+13
2.728650912788576e+00 1.121331684676283e+13
2.728787345334216e+00 1.108918329445562e+13
2.728923784701482e+00 1.045549578965851e+13
2.729060230890717e+00 1.094605624355427e+13
2.729196683902262e+00 1.059787639544890e+13
2.729333143736457e+00 1.050420280197567e+13
2.729469610393644e+00 8.258935566675972e+12
2.729606083874163e+00 1.051830319144205e+13
2.729742564178357e+00 1.113647576541441e+13
2.729879051306566e+00 1.116221799960628e+13
2.730015545259131e+00 1.128158235024953e+13
2.730152046036394e+00 1.089018872261161e+13
2.730288553638696e+00 1.073545523434872e+13
2.730425068066378e+00 1.118948534300568e+13
2.730561589319781e+00 1.088872548279771e+13
2.730698117399247e+00 9.701593353965631e+12
2.730834652305117e+00 1.044722322490965e+13
2.730971194037732e+00 9.979984843091576e+12
2.731107742597433e+00 1.005747568482281e+13
2.731244297984563e+00 1.111800905909922e+13
2.731380860199463e+00 1.083512028419613e+13
2.731517429242472e+00 1.119186908248827e+13
2.731654005113934e+00 1.095512238340105e+13
2.731790587814190e+00 1.120359925251310e+13
2.731927177343581e+00 1.101331111711742e+13
2.732063773702448e+00 1.117812425013709e+13
2.732200376891134e+00 1.117483276975796e+13
2.732336986909977e+00 1.102451292337973e+13
2.732473603759324e+00 1.108227614412271e+13
2.732610227439511e+00 1.112150675172843e+13
2.732746857950884e+00 1.053996714739101e+13
2.732883495293781e+00 1.103279587561081e+13
2.733020139468545e+00 1.053230430536005e+13
2.733156790475519e+00 1.090887496701475e+13
2.733293448315042e+00 1.110422237230902e+13
2.733430112987458e+00 1.002074875802084e+13
2.733566784493108e+00 1.098242745580976e+13
2.733703462832332e+00 1.080089395640621e+13
2.733840148005474e+00 1.116143582743244e+13
2.733976840012875e+00 1.107455917648942e+13
2.734113538854875e+00 1.068788463560228e+13
2.734250244531818e+00 1.091501101024991e+13
2.734386957044044e+00 1.068843153886038e+13
2.734523676391897e+00 1.109649499782286e+13
2.734660402575716e+00 1.112469616795769e+13
2.734797135595845e+00 1.115681766843394e+13
2.734933875452624e+00 1.078108581043867e+13
2.735070622146397e+00 1.067563521892887e+13
2.735207375677505e+00 1.083086018110112e+13
2.735344136046289e+00 1.041676607590592e+13
2.735480903253091e+00 1.076855807977723e+13
2.735617677298254e+00 1.063231391280804e+13
2.735754458182118e+00 1.079424505842940e+13
2.735891245905028e+00 1.068070438462561e+13
2.736028040467323e+00 1.094495705243218e+13
2.736164841869346e+00 1.066136482221761e+13
2.736301650111439e+00 1.040398455037355e+13
2.736438465193945e+00 1.100220442458434e+13
2.736575287117205e+00 1.065865548055198e+13
2.736712115881561e+00 1.061805558838397e+13
2.736848951487355e+00 1.032522716531792e+13
2.736985793934929e+00 9.966068726010453e+12
2.737122643224626e+00 1.075607647744399e+13
2.737259499356787e+00 1.111771748458581e+13
2.737396362331755e+00 1.088453112771970e+13
2.737533232149872e+00 1.103820261033702e+13
2.737670108811479e+00 1.104987065317041e+13
2.737806992316920e+00 1.088899304344765e+13
2.737943882666535e+00 1.076428665322583e+13
2.738080779860669e+00 1.057365457233146e+13
2.738217683899662e+00 1.095307527082011e+13
2.738354594783857e+00 1.086528346576032e+13
2.738491512513596e+00 1.066039709371849e+13
2.738628437089222e+00 1.027990123082236e+13
2.738765368511076e+00 1.071296204864229e+13
2.738902306779502e+00 1.084633367233238e+13
2.739039251894841e+00 1.047815437795285e+13
2.739176203857435e+00 1.032303734728543e+13
2.739313162667628e+00 1.037657231023152e+13
2.739450128325762e+00 1.050244435630435e+13
2.739587100832178e+00 1.098993258355119e+13
2.739724080187220e+00 1.101598025615093e+13
2.739861066391229e+00 1.076323029544871e+13
2.739998059444549e+00 1.081792034431124e+13
2.740135059347521e+00 1.050689889268867e+13
2.740272066100488e+00 7.397692369970791e+12
2.740409079703793e+00 1.021681430199684e+13
2.740546100157778e+00 1.064625472361277e+13
2.740683127462786e+00 1.092927791441151e+13
2.740820161619159e+00 1.099629689568073e+13
2.740957202627241e+00 1.073060609177396e+13
2.741094250487372e+00 1.088900770507442e+13
2.741231305199896e+00 1.108675651030804e+13
2.741368366765156e+00 1.058008803157200e+13
2.741505435183494e+00 1.046660543049996e+13
2.741642510455253e+00 1.075148497144424e+13
2.741779592580776e+00 1.109356064230256e+13
2.741916681560406e+00 1.075229125023474e+13
2.742053777394484e+00 1.050297909647875e+13
2.742190880083354e+00 1.099511840299569e+13
2.742327989627358e+00 1.104620061312394e+13
2.742465106026839e+00 1.108445660479898e+13
2.742602229282140e+00 1.099893617221169e+13
2.742739359393604e+00 1.100155364611787e+13
2.742876496361574e+00 1.074994440883420e+13
2.743013640186392e+00 1.093422981400262e+13
2.743150790868401e+00 1.053417630225412e+13
2.743287948407945e+00 1.055792192787241e+13
2.743425112805365e+00 1.095312780500679e+13
2.743562284061005e+00 1.063233606583526e+13
2.743699462175208e+00 1.072357475342801e+13
2.743836647148318e+00 1.108430056915467e+13
2.743973838980675e+00 1.079788207792421e+13
2.744111037672624e+00 9.271497200483004e+12
2.744248243224507e+00 1.066524033485855e+13
2.744385455636669e+00 1.080365877277689e+13
2.744522674909451e+00 1.035993912999425e+13
2.744659901043196e+00 1.086683396452114e+13
2.744797134038248e+00 1.086610363260903e+13
2.744934373894950e+00 1.097460640203771e+13
2.745071620613645e+00 1.041760764600841e+13
2.745208874194676e+00 1.050381121389426e+13
2.745346134638385e+00 1.088981353024498e+13
2.745483401945117e+00 1.093493033544213e+13
2.745620676115214e+00 1.054631040371976e+13
2.745757957149020e+00 1.103454789600375e+13
2.745895245046877e+00 1.088844518864472e+13
2.746032539809130e+00 1.085166278757288e+13
2.746169841436120e+00 1.075593223708786e+13
2.746307149928192e+00 1.085863015587333e+13
2.746444465285689e+00 1.077218581622094e+13
2.746581787508953e+00 1.093040770660133e+13
2.746719116598328e+00 1.091678727267475e+13
2.746856452554158e+00 1.101842500676670e+13
2.746993795376786e+00 1.057557844301701e+13
2.747131145066555e+00 1.100455161996064e+13
2.747268501623808e+00 1.089676515224207e+13
2.747405865048889e+00 1.048054284014656e+13
2.747543235342142e+00 1.086143795321175e+13
2.747680612503909e+00 1.071981529140580e+13
2.747817996534534e+00 9.669310642262727e+12
2.747955387434361e+00 1.040615175327196e+13
2.748092785203732e+00 1.031237135815048e+13
2.748230189842993e+00 1.027537097963914e+13
2.748367601352485e+00 1.013446708807117e+13
2.748505019732552e+00 1.092069169108801e+13
2.748642444983539e+00 1.079184934337620e+13
2.748779877105788e+00 1.094515089410616e+13
2.748917316099643e+00 1.040356908969597e+13
2.749054761965448e+00 1.045878257014673e+13
2.749192214703546e+00 1.052865806716117e+13
2.749329674314282e+00 9.976697605685975e+12
2.749467140797998e+00 1.089012053423139e+13
2.749604614155038e+00 1.049996567728970e+13
2.749742094385745e+00 1.023422464937591e+13
2.749879581490465e+00 1.063764424316822e+13
2.750017075469539e+00 1.063090669321300e+13
2.750154576323313e+00 1.065419692484925e+13
2.750292084052129e+00 1.053571810586991e+13
2.750429598656331e+00 1.014524605499942e+13
2.750567120136264e+00 1.019755714559027e+13
2.750704648492271e+00 1.082045689841139e+13
2.750842183724695e+00 1.098490428180726e+13
2.750979725833882e+00 1.034346032990472e+13
2.751117274820173e+00 1.049354204121529e+13
2.751254830683914e+00 1.025986311404374e+13
2.751392393425448e+00 1.074726455632303e+13
2.751529963045119e+00 1.093362395694707e+13
2.751667539543272e+00 1.094740353911011e+13
2.751805122920249e+00 1.082578671033446e+13
2.751942713176395e+00 1.004395118813495e+13
2.752080310312054e+00 1.079359041927625e+13
2.752217914327569e+00 9.948951847725877e+12
2.752355525223286e+00 1.097074044281707e+13
2.752493142999547e+00 1.092760688585287e+13
2.752630767656697e+00 1.061557417681119e+13
2.752768399195080e+00 9.906671559525684e+12
2.752906037615039e+00 1.082296790820114e+13
2.753043682916920e+00 1.066676474174977e+13
2.753181335101066e+00 1.051260220806327e+13
2.753318994167821e+00 1.086004449678653e+13
2.753456660117530e+00 1.093770165495375e+13
2.753594332950536e+00 1.090320127223361e+13
2.753732012667183e+00 1.063703543356243e+13
2.753869699267816e+00 1.078099878823305e+13
2.754007392752780e+00 1.077861882659451e+13
2.754145093122418e+00 1.021625281085642e+13
2.754282800377073e+00 1.038435053989228e+13
2.754420514517093e+00 1.084280498778668e+13
2.754558235542818e+00 9.962264542814875e+12
2.754695963454595e+00 1.070009232090274e+13
2.754833698252768e+00 1.037557898152388e+13
2.754971439937681e+00 1.038970731778722e+13
2.755109188509678e+00 9.902976824313195e+12
2.755246943969103e+00 1.057668378415744e+13
2.755384706316302e+00 1.054224308333047e+13
2.755522475551617e+00 1.042165439049638e+13
2.755660251675395e+00 1.091851378954319e+13
2.755798034687979e+00 1.041766872878444e+13
2.755935824589713e+00 1.069424664700599e+13
2.756073621380942e+00 9.927372362577883e+12
2.756211425062012e+00 1.054931736843196e+13
2.756349235633264e+00 1.064791218621391e+13
2.756487053095046e+00 7.553573218086859e+12
2.756624877447701e+00 1.015437948982260e+13
2.756762708691573e+00 1.067585078029876e+13
2.756900546827008e+00 1.051470172454164e+13
2.757038391854349e+00 1.070219273534001e+13
2.757176243773942e+00 1.063576977215480e+13
2.757314102586130e+00 1.075473749814684e+13
2.757451968291260e+00 1.087454433025589e+13
2.757589840889675e+00 1.023122948854654e+13
2.757727720381719e+00 1.039880462985639e+13
2.757865606767738e+00 1.051926046911434e+13
2.758003500048076e+00 1.066210141315537e+13
2.758141400223079e+00 1.060555632308347e+13
2.758279307293090e+00 1.028291374860492e+13
2.758417221258455e+00 1.034475901716673e+13
2.758555142119518e+00 1.056055415045296e+13
2.758693069876624e+00 1.062987480741336e+13
2.758831004530118e+00 1.080972928406683e+13
2.758968946080344e+00 1.081696904343853e+13
2.759106894527648e+00 1.061776957875416e+13
2.759244849872375e+00 1.052886835281141e+13
2.759382812114868e+00 1.072032253891111e+13
2.759520781255474e+00 1.041969339827989e+13
2.759658757294537e+00 1.079984605503751e+13
2.759796740232401e+00 1.069321123910268e+13
2.759934730069413e+00 1.064045012984765e+13
2.760072726805917e+00 1.024340209893206e+13
2.760210730442257e+00 1.033272349951444e+13
2.760348740978779e+00 1.056262912627696e+13
2.760486758415828e+00 1.079575815428870e+13
2.760624782753749e+00 1.061773833883507e+13
2.760762813992887e+00 1.051937345390340e+13
2.760900852133587e+00 1.079263944859059e+13
2.761038897176193e+00 1.083383329516823e+13
2.761176949121052e+00 1.062693971944290e+13
2.761315007968508e+00 1.065573258338125e+13
2.761453073718906e+00 1.021226189740083e+13
2.761591146372593e+00 1.056816005501126e+13
2.761729225929911e+00 1.021842935468354e+13
2.761867312391207e+00 1.083987363930852e+13
2.762005405756828e+00 1.080371611069683e+13
2.762143506027115e+00 1.059934402725274e+13
2.762281613202417e+00 1.069834572479258e+13
2.762419727283077e+00 1.039751882497361e+13
2.762557848269441e+00 1.039114411615401e+13
2.762695976161854e+00 1.009270395185345e+13
2.762834110960662e+00 1.025683516407438e+13
2.762972252666210e+00 1.073272528768154e+13
2.763110401278844e+00 1.035232832298270e+13
2.763248556798908e+00 1.075247755452642e+13
2.763386719226748e+00 1.057352376179796e+13
2.763524888562709e+00 1.075840913100086e+13
2.763663064807137e+00 1.079814837056869e+13
2.763801247960378e+00 1.061319248082988e+13
2.763939438022776e+00 1.077820660840933e+13
2.764077634994677e+00 1.050354372788820e+13
2.764215838876427e+00 1.038744475579520e+13
2.764354049668371e+00 1.070074460782013e+13
2.764492267370855e+00 1.020558755624810e+13
2.764630491984223e+00 1.002985709123817e+13
2.764768723508822e+00 1.024189628599204e+13
2.764906961944997e+00 1.052014382223177e+13
2.765045207293095e+00 1.042083650839986e+13
2.765183459553459e+00 1.063170647064297e+13
2.765321718726437e+00 1.040387872787909e+13
2.765459984812373e+00 1.036001650650020e+13
2.765598257811614e+00 1.057495996659789e+13
2.765736537724504e+00 1.046661533836460e+13
2.765874824551390e+00 1.026999349410013e+13
2.766013118292618e+00 1.053864108235212e+13
2.766151418948533e+00 9.918684552090648e+12
2.766289726519480e+00 9.564426058703062e+12
2.766428041005806e+00 1.035863395543571e+13
2.766566362407856e+00 1.015633354434041e+13
2.766704690725977e+00 9.333218113043232e+12
2.766843025960513e+00 9.606275721814186e+12
2.766981368111811e+00 1.038912291339353e+13
2.767119717180216e+00 1.038962870872893e+13
2.767258073166075e+00 9.926347032980693e+12
2.767396436069733e+00 9.924853703553777e+12
2.767534805891537e+00 9.691607371446059e+12
2.767673182631831e+00 1.000577827897714e+13
2.767811566290963e+00 1.012949224808000e+13
2.767949956869278e+00 1.032672162938452e+13
2.768088354367121e+00 9.616499091178670e+12
2.768226758784840e+00 9.979969301223145e+12
2.768365170122779e+00 1.055923916024639e+13
2.768503588381285e+00 1.059527279789556e+13
2.768642013560704e+00 1.044109461239893e+13
2.768780445661382e+00 1.024577067315333e+13
2.768918884683665e+00 1.021698564306236e+13
2.769057330627899e+00 1.035662109881165e+13
2.769195783494431e+00 1.044524660737596e+13
2.769334243283606e+00 1.030612829220415e+13
2.769472709995770e+00 1.025461720488774e+13
2.769611183631270e+00 1.010240927826630e+13
2.769749664190452e+00 1.038738107345927e+13
2.769888151673661e+00 1.029620330716798e+13
2.770026646081244e+00 1.043822886473127e+13
2.770165147413548e+00 9.419144197752656e+12
2.770303655670920e+00 9.894885468799232e+12
2.770442170853703e+00 9.818608257274486e+12
2.770580692962245e+00 1.006086601181918e+13
2.770719221996894e+00 9.361167761114109e+12
2.770857757957994e+00 1.050304402643881e+13
2.770996300845891e+00 1.038834905283219e+13
2.771134850660934e+00 1.011815280790930e+13
2.771273407403466e+00 1.035317471723488e+13
2.771411971073837e+00 1.048843844890446e+13
2.771550541672390e+00 1.014110219798664e+13
2.771689119199474e+00 1.039768168273066e+13
2.771827703655434e+00 1.014003577826915e+13
2.771966295040617e+00 1.028900460243950e+13
2.772104893355369e+00 1.000553403173491e+13
2.772243498600037e+00 1.012518932211291e+13
2.772382110774967e+00 1.012909380616657e+13
2.772520729880506e+00 1.024147847591576e+13
2.772659355917000e+00 1.053699592704812e+13
2.772797988884796e+00 1.010690849739315e+13
2.772936628784240e+00 1.050559447989020e+13
2.773075275615679e+00 1.050422075477465e+13
2.773213929379460e+00 9.795059257571158e+12
2.773352590075929e+00 1.047901101045690e+13
2.773491257705432e+00 1.024115975344983e+13
2.773629932268317e+00 1.040267401256072e+13
2.773768613764931e+00 9.816327665680203e+12
2.773907302195619e+00 1.037769153508090e+13
2.774045997560729e+00 1.044040747849036e+13
2.774184699860607e+00 1.055697099073377e+13
2.774323409095600e+00 1.053229341042520e+13
2.774462125266055e+00 1.021864925847408e+13
2.774600848372319e+00 1.045699033209641e+13
2.774739578414738e+00 1.035294269998334e+13
2.774878315393658e+00 1.041622794416354e+13
2.775017059309428e+00 1.007436693422020e+13
2.775155810162393e+00 1.018448055368737e+13
2.775294567952902e+00 1.049081410509939e+13
2.775433332681299e+00 1.047679539822851e+13
2.775572104347933e+00 1.014355064680518e+13
2.775710882953151e+00 1.021075312628801e+13
2.775849668497298e+00 9.716989747290643e+12
2.775988460980724e+00 1.012932282039155e+13
2.776127260403772e+00 1.033733981268596e+13
2.776266066766793e+00 1.005502713493396e+13
2.776404880070131e+00 1.018897553997541e+13
2.776543700314134e+00 9.991095300873457e+12
2.776682527499150e+00 1.033296440300905e+13
2.776821361625525e+00 1.044473767157151e+13
2.776960202693607e+00 1.007973306463002e+13
2.777099050703741e+00 1.023234276608684e+13
2.777237905656276e+00 1.043641752926476e+13
2.777376767551559e+00 1.018992440679334e+13
2.777515636389936e+00 1.029466541639817e+13
2.777654512171756e+00 1.022141403681276e+13
2.777793394897365e+00 1.022989705725024e+13
2.777932284567109e+00 1.011241006872846e+13
2.778071181181338e+00 1.032486425088186e+13
2.778210084740397e+00 1.032265994085734e+13
2.778348995244634e+00 1.025587196967404e+13
2.778487912694396e+00 1.038132972175376e+13
2.778626837090030e+00 9.911382149271242e+12
2.778765768431885e+00 1.030456288316664e+13
2.778904706720306e+00 1.026746098974131e+13
2.779043651955643e+00 9.989268629298562e+12
2.779182604138240e+00 1.005227568215654e+13
2.779321563268447e+00 1.035926353577784e+13
2.779460529346610e+00 9.979767030501482e+12
2.779599502373078e+00 1.026800799648179e+13
2.779738482348197e+00 1.025028063420515e+13
2.779877469272314e+00 9.932221213287072e+12
2.780016463145778e+00 1.038367148825839e+13
2.780155463968935e+00 9.953060930129027e+12
2.780294471742133e+00 1.040452141739103e+13
2.780433486465720e+00 1.023732507981668e+13
2.780572508140044e+00 1.043701455543204e+13
2.780711536765451e+00 1.027559157041975e+13
2.780850572342289e+00 1.023143905392725e+13
2.780989614870906e+00 1.015405468001579e+13
2.781128664351650e+00 1.023804347419395e+13
2.781267720784867e+00 1.018313963946168e+13
2.781406784170906e+00 9.985558960768424e+12
2.781545854510115e+00 1.035200661508099e+13
2.781684931802840e+00 1.001138935843697e+13
2.781824016049431e+00 1.025628088692854e+13
2.781963107250233e+00 1.004922238232559e+13
2.782102205405595e+00 1.001985168506005e+13
2.782241310515866e+00 9.930956920915449e+12
2.782380422581392e+00 9.843545456235787e+12
2.782519541602521e+00 1.033538801528668e+13
2.782658667579601e+00 8.963637324803145e+12
2.782797800512980e+00 1.000321797285554e+13
2.782936940403005e+00 1.020176936077417e+13
2.783076087250026e+00 1.008023567093634e+13
2.783215241054388e+00 1.028043281803084e+13
2.783354401816441e+00 1.005725678366587e+13
2.783493569536532e+00 1.039877045889928e+13
2.783632744215009e+00 1.026025987098600e+13
2.783771925852220e+00 1.042640152369865e+13
2.783911114448512e+00 1.014873075227764e+13
2.784050310004234e+00 1.022477018584897e+13
2.784189512519735e+00 9.960333697038035e+12
2.784328721995361e+00 1.015513209432852e+13
2.784467938431461e+00 1.041181709834719e+13
2.784607161828382e+00 1.037072196733797e+13
2.784746392186474e+00 1.007316857753597e+13
2.784885629506083e+00 1.022975423924091e+13
2.785024873787558e+00 9.106944474945742e+12
2.785164125031247e+00 1.005370104733934e+13
2.785303383237499e+00 8.879348302947150e+12
2.785442648406661e+00 9.621677415010914e+12
2.785581920539081e+00 9.948562320590369e+12
2.785721199635109e+00 1.021088391156078e+13
2.785860485695090e+00 1.023999078036148e+13
2.785999778719376e+00 1.038910752724583e+13
2.786139078708311e+00 9.970186878024553e+12
2.786278385662247e+00 9.965638833804156e+12
2.786417699581530e+00 9.574507663807195e+12
2.786557020466509e+00 9.498663171000365e+12
2.786696348317533e+00 9.635308325365389e+12
2.786835683134949e+00 9.849249077894059e+12
2.786975024919105e+00 1.013598119901750e+13
2.787114373670351e+00 1.027647090291597e+13
2.787253729389035e+00 1.018105140142120e+13
2.787393092075504e+00 1.008142924430181e+13
2.787532461730108e+00 9.857750330634084e+12
2.787671838353194e+00 1.020456674619300e+13
2.787811221945112e+00 9.979214463922447e+12
2.787950612506208e+00 9.392177684426721e+12
2.788090010036834e+00 9.853230969208209e+12
2.788229414537335e+00 9.509817202408293e+12
2.788368826008062e+00 1.008348477280288e+13
2.788508244449363e+00 1.004943622578032e+13
2.788647669861585e+00 9.870363602141531e+12
2.788787102245078e+00 9.662395817379988e+12
2.788926541600190e+00 9.863792920874615e+12
2.789065987927271e+00 1.001341079709472e+13
2.789205441226667e+00 1.018985178419101e+13
2.789344901498728e+00 9.997600406197342e+12
2.789484368743804e+00 9.427869130271498e+12
2.789623842962241e+00 1.021080713769182e+13
2.789763324154389e+00 1.030561325199702e+13
2.789902812320597e+00 1.028118302700118e+13
2.790042307461213e+00 9.932753886072131e+12
2.790181809576586e+00 9.311218032902342e+12
2.790321318667065e+00 9.129614647471598e+12
2.790460834732998e+00 1.027010420511266e+13
2.790600357774735e+00 9.285209186942553e+12
2.790739887792623e+00 1.001900021382355e+13
2.790879424787013e+00 8.868532460816842e+12
2.791018968758253e+00 9.876045321973404e+12
2.791158519706690e+00 8.896161631394012e+12
2.791298077632676e+00 8.868328048664508e+12
2.791437642536557e+00 9.808942794817164e+12
2.791577214418683e+00 9.212050467825770e+12
2.791716793279404e+00 9.320812467875820e+12
2.791856379119068e+00 1.017594812284420e+13
2.791995971938024e+00 8.649961523130524e+12
2.792135571736621e+00 9.898360130432951e+12
2.792275178515208e+00 9.218804423801418e+12
2.792414792274134e+00 9.670774910538055e+12
2.792554413013747e+00 9.893702502476389e+12
2.792694040734398e+00 1.010742381625972e+13
2.792833675436435e+00 1.008845149347194e+13
2.792973317120206e+00 9.930179445676770e+12
2.793112965786062e+00 1.016625401980271e+13
2.793252621434352e+00 9.072122189279988e+12
2.793392284065424e+00 8.695541891934237e+12
2.793531953679627e+00 9.425633104498857e+12
2.793671630277311e+00 9.978939661812697e+12
2.793811313858825e+00 1.004640920244274e+13
2.793951004424518e+00 1.016712085408267e+13
2.794090701974739e+00 9.984560678237926e+12
2.794230406509838e+00 9.886525586105711e+12
2.794370118030164e+00 9.473255856085344e+12
2.794509836536065e+00 9.850584303797102e+12
2.794649562027892e+00 9.266197850698021e+12
2.794789294505993e+00 9.650059208429586e+12
2.794929033970718e+00 1.023844191478982e+13
2.795068780422417e+00 9.161329253001635e+12
2.795208533861438e+00 1.026248496940638e+13
2.795348294288131e+00 9.984283274843590e+12
2.795488061702845e+00 9.921774092128096e+12
2.795627836105930e+00 1.006285846501654e+13
2.795767617497736e+00 1.006889439824887e+13
2.795907405878610e+00 1.007137053602211e+13
2.796047201248905e+00 1.013026183863043e+13
2.796187003608967e+00 1.009576613713893e+13
2.796326812959147e+00 9.791239991730676e+12
2.796466629299796e+00 1.006898477970783e+13
2.796606452631261e+00 1.012476440976703e+13
2.796746282953892e+00 1.014356998829324e+13
2.796886120268040e+00 9.975187528251912e+12
2.797025964574053e+00 8.211307747737037e+12
2.797165815872282e+00 9.385882767473984e+12
2.797305674163076e+00 9.843760676165590e+12
2.797445539446784e+00 9.637573495195949e+12
2.797585411723757e+00 1.013150661340152e+13
2.797725290994342e+00 1.021758342991224e+13
2.797865177258892e+00 9.762682699644855e+12
2.798005070517755e+00 1.019186461661010e+13
2.798144970771281e+00 9.477625117038914e+12
2.798284878019819e+00 1.018665528700615e+13
2.798424792263721e+00 1.004935982138017e+13
2.798564713503334e+00 9.549743883956789e+12
2.798704641739008e+00 9.837230010144787e+12
2.798844576971096e+00 9.228366002754660e+12
2.798984519199944e+00 9.371131823831650e+12
2.799124468425904e+00 1.007247664339215e+13
2.799264424649326e+00 1.006602294068845e+13
2.799404387870558e+00 9.483761772561562e+12
2.799544358089952e+00 1.012372338792295e+13
2.799684335307857e+00 1.011455417231705e+13
2.799824319524622e+00 1.013472860802302e+13
